<<<<<<< HEAD
﻿sentence,profane
bobo na tanga ka pa,1
ang kupal naman kasi talaga amf haha,1
panget ng twitter update bwiset bakit nasa farthest left yung x retweeted like,1
bwiset na sakit to,1
putangina wala na ko mapakinggan,1
haha putangina ang probinsyana,1
yung mga ulol nang fabie paguusapan ka sa kanilang gc,1
tangina naman beh lagi na lang ba akong nasa taken for granted era,1
tarantado ayan nanaman siya haha iconic felix moments inu mo nakikipag close sa akin ha,1
haha bwiset ka goodluck po onti na lng please parang isang utot na lang yan kaya mo yan,1
di counted yan kapag walang mga ulol,1
pucha mga bagong pauso haha turuan moko mag online at para g na g,1
putangina mo kinn gago tanga tanga ka bobo pa tarantado intil pashneya pukinangina ka gago talaga pakyu,1
tangina kasing way of courting yan gusto secured ampota baliw ba yon,1
ikaw palang naka pagsabi ng traydor sa akin ano paano kaya kung ipalamon ko sayo pinagsasalita mo tarantado,1
gago nagupdate pala mwcla nung tuesday pakshet,1
may naalala nanaman ako pakshet,1
just one last time putangina punyeta ka ang sama ng piling ko sayo nakakapandilim ka ng paningin mabubulag na nga ako pinadilim mo pa tanginamo pakshet punyeta,1
walang hiyang gising yan punyeta,1
sama ako bukas para supalpalin ko kayong mga tanga kayo kung akala niyo hahayaan namin kayo mga ulol,1
ang sakit ng tiyan ko kay kiyo puta,1
iiyak na ako pakshet,1
hindi tanga si liza tulad nyo na pera ang basehan mga tanga,1
kawawang piano pero putangina ang init,1
wala pala sound sorry bobo lang,1
tarantado clout chasing yon baka kapag nakita mo priv ko magulat ka,1
tangina ng mga kapatid ni papa ang sarap sakalin required ba talagang maging toxic lahat ng relatives ni papa,1
kapag ako nagsisi na di ko pinautang kaibigan ko dahil sainyo tandaan nyo buong pera ko hndi pwdeng hindi nyo ibabalik sakin mga punyeta kayo ha ginagalit nyo talaga ako baka nakakalimutan nyo na sabi nyo utang yan,1
haha puta wala na sasama sakin sa ben and ben concert bukas,1
wala na pucha nahihiya na ako sa old picture koo sorry huhu,1
punyeta bakit ako nasusuka,1
hirap maging adult puta dami responsibilidad,1
pero seryoso wala sa vocabulary niyong mag research muna bago maglapag ng kabobohan niyo sa blue bird like proud na proud na bobo kayo sa lagay na yan,1
tarantado ang mga lider na pinoy diyan sa new york usa,1
dilemma yon bobo mo naman,1
umiikot yung mundo ko putangina,1
wag kang ganyan jay puta,1
haha inaraw araw na nga ang pagkain ng ampalaya ng kupal na to,1
excited na ako pakshet abangan ko to so much haha,1
aside from knucks tangina halimaw,1
ang akin lang naman ikaw masaya na ako hindi pa bwiset ka sana di mo na ginulo buhay ko putangina ka pakyu,1
single ako kasi binitawan mo tarantado haha,1
pakyu wala na ba pakyut comics huhu,1
bobo iba lyrics mo tanga,1
putangina teka ano nangyayari,1
di na ako aasa sa mga sasabihin ng magulang ko haha mga pakshet kayo,1
masakit na ulo ko kakaisip punyeta,1
hindi wala tangina ka haha dinamay ang puta joke lang babi,1
haha ang lala buti di ako bobo tulad mo talaga kundi parang brain dead na ko,1
tangina tama ako magsesecret ka pa sakin,1
tanga ng mga ids dito na need lagi ulitin,1
aba puta gago pala itong tatay niyong tarantado,1
mas marami pa akong na charge na sama ng loob kaysa sa charge ng powerbank ko bwiset,1
bakit ang tagal matapos ng semester na ito kahit days nalang bwiset na accounting yan,1
pucha ito yung ayaw ko eh,1
pucha andami ko gawain tapos walang wifi,1
haha kala ko talaga punyeta,1
kupal ka lumayas ka ng pinas isa kang salot pumunta ka nalang sa somalia,1
oh pakshet sakit ng buong katawan ko,1
pucha baka ito na nga haha,1
uy gago sakit naman lalo na yung ending niyan bwiset yung bata diyan eh,1
putangina mo sino ka tangina mo sino ka pakyu tangina mo gago pakyu putangina mo gago tangina mo,1
tangina busog na busog ako di ako makahinga at makagalaw,1
gago si ina lumipat sa messenger,1
tangina nawala lang ako nang onti naglabasan na nga nang ano,1
sige lang puta ka,1
oo tapos name mo pa talaga ginamit bwiset na lei yan,1
ayaw ko na sa life punyeta,1
alam mo gerry gago ka ulol fuckshit,1
kupal buti at natalo kayo,1
kala ko totoo haha pucha,1
malandi pati si jake lalandiin kupal mo,1
gago grabe talaga enha puta problema na lang talaga south korea i mean digitals and fandom dun,1
nagdirect message ako sayo putangina mo,1
tangina niyo converge magpadala kayo maintenance team agad may online class kami bukas may exam pa pucha kayo pm agad,1
gago nagdudrums yung kapitbahay namin hehe pakshet kayo aasawahin ko ito,1
ganiyan kasi pag tarantado yung nickname hehe,1
parang bobo ah haha,1
tangina dito na ulit puta,1
kaya nga bwiset eh haha,1
gago ang popogi at ang gaganda tangina,1
ulol ako pa niloko mo,1
naalala ko bigla tarantado kayo,1
charot di ko kaya ibenta puta mahal nang bentahan ng renjun mfal ngayon,1
sige gago gayahin niyo na lahat pati typings ko putangina mo,1
tabi ka putangina mo,1
oh si gago nagbreakdown haha,1
badtrip putangina kinuha yung isang phone ko bwiset ha di kasi bumili ng isa pang cellphone niya para ayun gamitin sa akin pa talaga kailangan ko ngayon yun eh,1
puta kailangan kong ipagaya yun,1
ulol tangina mo bading,1
ang ganda ng au na to promise medyo bitin siya pero happy ending pakshet,1
haha pakshet ka tito,1
napaka tanga mo naman na hindi mo makita yung halaga ko,1
kupal dp na tayo yiee,1
bagong carat lang ako punyeta so syempre di pa din ako nakaka move on dito,1
ulol puro sabi dami ko pinagselosan this year na hindi naman pala dapat pagselosan,1
simutin ko gcash mo pakyu,1
thats it putangina ayoko na,1
narrative na naman po ang mga comments sa page kapagod kayo mga pakyu,1
oo tarantado ka talaga beh haha shutacakes ka wala nang bawian iinom tayo,1
putangina may nakuha akong message request sa au reading account ko puro nanghihingi password haha sandali mahina kalaban,1
han jisung pakyu bakit ampogi pogi pogi pogi pogi pogi mo,1
kinikilig ako sa mga boses nila yiiee pakshet,1
ako nahihiya sayo kupal haha,1
kamusta na pagiging tanga beh,1
ulol kingina niyo kung kailan ako natulog agad tsaka kayo gising pero pag gising ako tsaka naman kayo tulog putangina mo ba baka sampalin kitang gago ka,1
haha gago pero christian ko hindi naman offensive or lagyan mo na lang content warning,1
nag aantay pa tayong mag tapos na pala yung surprise ni donny punyeta,1
pannchoa pakyu ka ulol,1
haha mga ulol kayo,1
mga tarantado talaga kayo haha teh oh,1
ang ganda puta tabi,1
patulog na dapat ako ngayong pakyu all haha,1
sino ba kasi nag bring up niyan parang tanga,1
kala mo tunay sayo kinukupal ka rin nun kasi kupal ka,1
ulol paul pierce pangit mo,1
pakyu ikaw ilulunod ko sige,1
pogi gwapo handsome lahat na tangina,1
tinapos ko pa puta imbis na nagbabasa eh wala naman ako jowa,1
tanga ka kasi sabi ko panuorin mo na eh engot ka,1
dapat pala apat na yung binili ko haha ang ganda pala talaga niya pakshet,1
tarantado pala ito eh sino ba nagsabing pinapangarap ko magustuhan ng kpop idol gago ka ba mas matutuwa pa ko kung makatuluyan sunsun,1
pag ito totoo pakyu kayong lahat huhu,1
gago puta grabe na kayo,1
kanino gago anong pangit lamang ka lang saken ng isang ligo pakyu,1
alam mo pakyu ka,1
gurl kakabreakdown ko lang kanina gawa ng toxic kong pamilya tapos naiiyak naman ako ngayon sa circle na ito putangina kaya ko mag beer mag isa ngayon,1
haha bobo ang puta,1
ah hayaan mo na nga puta,1
ang cute mo pakshet,1
haha gago ka talaga pag ano talaga who u ka haha,1
iba iba ininom namin tangina init pa din ng tiyan ko hanggang ngayon ang puta,1
luh bakit parang alam mo yung nangyari sakin haha iniwan ako sa mababaw na rason punyetang babae yan,0
pero tama ka diyan mga bobo nga naman,1
di pa kasi binigay kanina evaluation ko punyeta talaga,1
tangina kung ano ano nasa isip ko,1
kahit baliktarin mo walang maniniwala sayo haha tanga lang maniniwala sayo,1
putangina naiinis ako sa putanginang gbf na yan feeling amputek gago magsampalan na lang tayo tangina naiinis akoh gago pakyu ulol,1
kupal laloves ko i love you kupal kahit lagi mo akong iniinis mwa,1
asong ulol na naman ulam niyo,1
ewan ko anong nakikita ni charlie kay mafe haha pucha,1
pucha ka president pati ikaw,1
haha bwiset ka bright,1
ang tamad ko punyeta,1
bwiset ka tiktok mapagkakamalan akong stalker sayo,1
sorry na talaga kung ako ay medyo tanga,1
sorry bright tangina mo uuwi na ko sa iyo lang papauto,1
gago gusto ko talaga mag audition kaso bobo ako,1
sabi niya dont settle for less tapos naging kabit si tanga,1
huhu next week na pasok ang aga pa bwiset,1
punyeta ikakamatay ko yata yung kulog na yan sino ba kasi yung nakabukaka at lumabas,1
sinong tanga may dalang headphones sa bar haha,1
kukulit ng mga puta,1
pucha sa bgc pala ako tomorrow ang mahal pa naman ng gas,1
pakshet walang palag nung inarbor ni tito sammy lakers ko,1
pota hindi ako titigil nakaka ulol ka mark lee,1
ang childish naman nung drain putangina awayin kaya kita,1
pwede ba wag kayong nagttweet ng jungkook live or kahit sino pang member kung di naman totoo bwiset kayo mga clout chaser lang kung mag stream nalang sana kayo diba,1
dapat talaga may challenge sa uaap eh haha kupal mga tawag eh,1
gabi nanaman putangina beh malungkot nanaman,1
tangina niscreen record ko yung performance tas walang sound pucha,1
ito parang tanga na hindi mapakali hbu,1
matagal ka na ngang ulol hinde nga ako nag reklamo,1
wala akong magawa haha tangina,1
bukas dating shirt namin tangina sana makapal tela para solid,1
naiiyak ako pucha huhuhu,1
maaga ka nga kaso that time wala pa ako interest sa rs then now haha tangina,1
ganti ng api tangina,1
natinik na naman ako tangina di na talaga ako kakain ng isda pakshet,1
gago hintay ka lang sa karma mo,1
pucha ang pogi mo please lang,1
putangina donny akala ko ano na gago ka bubs yung puso ko,1
tangina anong klaseng salita iyon tarantado ka ba,1
mahuhulog na nga lang ako sa kanal pa puta,1
holy fuck i think nagmukha akong creepy punyeta pahamak talaga,1
tangina sana all nasa aurora bukas,1
bakit tatlo sayo tarantado ka,1
kung kumukuha ng idea kung ayaw niyo edi wag kayo mag basa mga tanga,1
can we stop saying sabi sabi ka ng ganyan ngayon eh dati tarantado ka like buti nga sila may character development ikaw tatanda ka nalang na ganyan,1
haha ulol ka ba inang ito ikaw na nga nanakit ikaw pa may gana magalit sakin,1
ang tatanga niyo mam pasok mag sesend ng link tarantado,1
tangina talaga namang nakakaiyak,1
hindi dahilan ang pagkalasing para makapag cheat ka ulol ka ba,1
ulol na ulol na ko simo zayn ah,1
thanks beh ngayon pareho tayong mukhang bobo haha,1
totoo gago akala ko siya talaga,1
tarantado ulan yan hindi tuloy nakapunta sa bebe ko,1
mainit ulo ko wag kayong patanga tanga,1
tangina time na magself sabotage para medyo relate uli sa control haha pakshet si sza gustong magrelapse deluxe version tayong lahat ngayong pride month eme,1
napaka ingay maglaro nito ng valo pucha,1
gago ayoko na huhu,1
dati beh sila nauulol sakin kahit red flag ako ngayon ako na ulol na ulol sa red flag gago,1
eto nanaman tayo puta,1
yung biglang kagustuhan magshift dahil sa isang kupal na professor na ito,1
puta tawang tawa na ko dito tas magsstop yung live puta wala pa ko sa bahay,1
ang bobo naman ng system,1
tangina bhie walang kakalma tonight,1
tangina mo ayoko na sayo,1
yuck ayan na sinisimulan na nila itwist lahat lol through the eyes of one reliable source amp huwodywodiosi ulol papangit niyo talaga,1
punyeta bakit kasi ang aga niyo magpost kapag kayo nagpopost wala masyadong tao dito,1
gago sa kaniya ka nalang nangdidiri na ako sayo tanga,1
gago yung part ni hanji ang astig,1
tignan mo na tarantado talaga kung kailan malapit na ako maka move on ginulo mo nanaman ako gago ka,1
magstream kayo mga punyeta na streamers,1
nakakairita na kayo ha punyeta kayo,1
pucha beh content ng nct nag pile up na huhuhu mag watch lang ako pag may time na me,1
gago pupunta lang jowa ko sa pampanga for days pero baket parang mangungulila ako ng isang taon hayop huhuhu,1
tagal puta kamot ulo,1
ay totoo yan punyeta haha yung admins yung active,1
naririndi talaga ko lalo na at ang daming naniniwalang mga tanga,1
ang tagal mag loading nung messenger ko puta,1
tangina kanina nalang kami ni aneng nag kwentuhan talaga iwas na din sa mga ganyan mahirap na basta mahalaga maganda araw araw,1
hala gago kayo bakit niyo binugbog si rensu,1
bakit niyo ako tinotorture na dalawa mga pakshet kayo,1
puta napaka pangit mo lang,1
pakyu sana tae mo green mamaya,1
tangina naman dahan dahan naman at para na akong sasabog,1
ampota nang block si kupal edi sige haha,1
ang ganda ng album putangina please,1
tapos heto napakawalanghiya nilagyan niya ng dogfood yung bag ko haha bwiset,1
di naman siya yung minamanifest ko haha pakyu,1
bakit wala ba tayong pinagsamahan bakit wala lang ba sayo yung years and months bakit basic sayo bakit mo pa ako pinaasa bakit mo ako pinagmukhang tanga bakit plano mo na pala akong hiwalayan pinagmukha mo pa ako tanga bakit paano si jack at si penguin,1
tablado ka na ulol,1
edi hindi parang tanga naman ito nagtatanong lang eh,1
buti na lang talaga nakapag ipon ako kagabi bwiset na maynilad,1
shota mo na eh ano pa inaano mo kupal ka ba,1
naging mabuting tao ako sayo tapos in the end tingin mo traydor napaka tarantado mo ano para pagsalitaan mo ako nang ganiyan,1
grabe sa ay puta haha,1
ang kupal mo boy,1
tanga sige ako pag bintangan mo pota may pera naman ako bakit ko kukunin ang funds bobo ka ba,1
ang hirap gumawa ng sw ng may period cramps puta talaga lumbay to,1
gago haha putangina sinong moot ko kaya nag ano sakin tarantado,1
ang tanga tanga ni donggyun naiinis ako sa kaniya bwiset siya hindi mo man lang beh nirespeto ang sarili mo ah,1
pag talaga hindi na si jisung ang maknae tangina niyo sm pakyu kayo malala,1
pakyu wag mo siya patawarin,1
ang gwapo ni jb pakshet,1
taray mahal na mahal ako pangit mo tanga,1
bawal magreply dito yung nalalagyan ng sapot yung mata haha puta kadiri,1
gago pre ang sakit tanginamo gago ka,1
tangina lahat nalang pinapakielaman ampota ayaw nalang akong pabayaan tapos mananakit pa,1
pucha comeback ng bangtan birthday ni jun at birthday ng lola ko,1
ulol gago mga tarantado kayong lahat,1
hoy parang tanga ka,1
puta kailangan ko nang kausap ngayon sa personal,1
tangina nadadamay yung tricycle driver kong tatay na si leni yung binoto sa kagaguhan ng malagintong presyo ng petrolyo na kasalanan ni duterte at paniguradong mas palalalain pa ni bobong narcos,1
tangina spotify pwede kinikilig na ako sa kanta pakyu,1
ang pogi talaga putangina araw araw na lang ako nagiging ulol sayo,1
putangina ang tanda tanda ko na pero bakit nag ngingipin pa din ako putangina pakshet pisteng yawa shuta ang sakit,1
pucha pag nakita ng irl entry ko sapakan na lang,1
tawang tawa ako sa meeting bwiset,1
ewan ko ha kung sino yung mas tarantado sa inyo pero parang expensive kayong lahat dont mind the bios nalang,1
tangina yung ilaw pinatay nasa cr pa ako,1
gago nakatulog na pala ako buti nalang ginising ako ng kapatid ko puta nagsisimula pa nga lang ako magsagot eh haha,1
nag iba ba ko ng birthdate haha napaka bobo talaga naman,1
pero tangina ito na naman yung iyak ko haha kaya pa ba,1
kala niyo ba rerespetuhin ko pa kayong mga kupal,1
punyeta emma pag naudlot lovestory ni reigo at zehan ay punyeta ka,1
tanginang buhay to bwiset,1
pakyu kayong lahat promise,1
hoyy pakyu kinikilig ako kay reyhiee masama to self love kami duwa eh haha,1
errors lubayan mo kami bwiset,1
tarantado sinunod ni bobo yung sinabi ko eh sinabi ko nga na joke lang eh,1
napaka sakit ng hita ko punyeta haha,1
kupal na burger yan hindi pantay,1
nagulat ako punyeta akala ko may nasabi ako,1
ulol atleast hinaheart niya myday ko eh sayo nag effort kana nga hindi parin hineart,1
gago haha akala ko sa private account ako nagtweet huhu,1
anong kala mo saken tarantado minu minuto haha,1
anong boston at ulol baka gusto mong sampalin ko utak mo eh,1
alat ni green sa depensa pucha na yan,1
gago pag namali ng translate to mag iinactive talaga ako dito ng mga weeks kahiya yon puta,1
hindi ikaw nagpapakain sa amin para manakit ka at maging masama ka nilalabanan namin mga masama na tulad mo kupal,1
tangina after a year nainlove ulit ako,1
napaka gago mo skusta,1
gyuhao pakshet uwi kayo,1
ang sakit na ng tiyan ko putangina ano ba,1
yan pala natututunan sayo kaya pala yung bata tanga may mental disorders pa palibhasa manong adik ka din,1
nakakapanglambot yung mga mata putangina pakshet,1
kupal na esp haha,1
napakatatanga niyo may nagpapagod ba at nagtetraining para matalo punyeta naman,1
putangina pagod na ako sa inyong lahat mga gago kayo,1
ulol korni mo gago,1
kupal ka parin hanggang ngayon,1
inagaw mo na nga lahat lahat tapos ikaw pa may ganang magalit tarantado ka,1
