sentence,profane
Aron sa pagpatalinghug sa panghupaw sa binilanggo; Aron sa pagbuhi niadtong mga sinilotan sa kamatayon;,0
Siya nagapatubo sa balili alang sa kahayupan,0
Ang hatag-as nga kabukiran maoy alang sa mga kanding nga ihalas; Ang mga pangpang nga lungib maoy dalangpanan sa mga conejo.,0
Nagasubang ang adlaw,0
Ginatagoan mo ang imong nawong,0
Gihimo niya ang ilang mga tubig nga dugo,0
Gipamatay usab niya ang tanan nga panganay sa yuta nila,0
Busa siya miingon nga iyang laglagon sila,0
Sila usab ming-ipon sa ilang kaugalingon ngadto kang Baalpeor,0
Ang mga nanagpuyo sa kangitngitan ug sa landong sa kamatayon,0
Iyang gikuha sila gikan sa kangitngitan ug sa landong,0
Ang ilang kalag giluod sa tanang butang nga kalan-on; Ug napahaduol sila ngadto sa mga ganghaan sa kamatayon.,0
Siya magapanalangin usab kanila,0
Tungod kay wala siya mahinumdum sa pagpakita ug kalooy,0
Kay siya motindog diha sa toong kamot sa hangul,0
Siya magahukom sa taliwala sa mga nasud,0
Sa paglakaw sa Israel gikan sa Egipto,0
Oh panimalay ni Aaron,0
Si Jehova nahinumdum kanato; siya magapanalangin kanato: Magapanalangin siya sa panimalay sa Israel; Magapanalangin siya sa panimalay ni Aaron.,0
Ang mga minatay dili magadayeg kang Jehova,0
Ginalikusan ako sa mga talikala sa kamatayon,0
Kay imong giluwas ang akong kalag gikan sa kamatayon,0
Hamili sa pagtan-aw ni Jehova Ang kamatayon sa iyang mga balaan.,0
Karon ipaingon sa panimalay ni Aaron,0
Gicastigo ako ni Jehova sa masakit gayud; Apan ako wala niya itugyan ngadto sa kamatayon.,0
Ako dumuloong dinhi sa yuta: Ayaw itungina ang imong mga sugo gikan kanako.,0
Diriyot na ako nila malamoy dinhi sa ibabaw sa yuta; Apan wala ko pagbiyai ang imong mga lagda.,0
Kay didto atua ang mga trono sa paghukom,0
Tungod lamang sa panimalay ni Jehova nga atong Dios Magapangita ako alang sa imong kaayohan.,0
Pasul-obi ang imong mga sacerdote sa pagkamatarung; Ug pahugyawa sa kalipay ang imong mga balaan.,1
Bayawa ninyo ang inyong mga kamot ngadto sa balaang puloyanan,1
Siya nga milaglag sa daghang mga nasud,0
Oh panimalay sa Israel,0
Oh panimalay ni Levi,0
Kay gilutos sa kaaway ang akong kalag; Iyang gidugmok ang akong kinabuhi ngadto sa yuta: Iyang gipapuyo ako sa mga mangitngit nga dapit,0
Ikaw mao ang nagahatag ug kaluwasan sa mga hari; Nga nagaluwas kang David nga iyang alagad gikan sa makamatay nga pinuti.,0
Sa diha nga ang among mga dapa mangapuno,0
Kamananapan ug tanang kahayupan; Mga butang nanagkamang ug nanaglupad nga kalanggaman;,0
Aron sa pagpanimalus sa mga nasud,0
Ang pagkahadlok kang Jehova maoy sinugdan sa kahibalo; Apan ang mga buangbuang nagatamay sa kaalam ug pahamangno.,1
Unsang kadugayon,0
Kay ang iyang balay nagaharag ngadto sa kamatayon,0
Apan sa katapusan siya mapait ingon sa panyawan,1
Ang iyang mga tiil nagakanaug ngadto sa kamatayon; Ang iyang mga lakang gitunob ibabaw sa Sheol;,0
Kay ang pangabugho mao ang kapungot sa usa ka tawo; Ug siya dili mopasaylo sa adlaw sa pagpanimalus.,0
Siya misunod kaniya sa walay langan,0
Kay siya nagapabutalid sa daghang mga samaran: Oo,0
Ang iyang balay maoy dalan ngadto sa Sheol,0
Oh kamo nga mga walay-pagtagad,0
Silang tanan nga managdumot kanako mahagugma sa kamatayon.,0
Apan siya wala mahibalo nga ang mga nangamatay atua didto; Nga ang iyang mga dumudu-aw anaa sa mga kahiladman sa Sheol.,0
Ang mga bahandi sa kadautan walay kapuslanan; Apan ang pagkamatarung magaluwas gikan sa kamatayon.,0
Ang kadato dili magapulos adlaw sa kaligutgut; Apan ang pagkamatarung magaluwas sa tawo gikan sa kamatayon.,0
Kadtong kanunay sa pagkamatarung makadangat ngadto sa kinabuhi; Ug kadtong nagapangita sa dautan nagahimo niana alang sa iyang kaugalingong kamatayon.,0
Diha sa dalan sa pagkamatarung mao ang kinabuhi; Ug diha sa alagianan niana walay kamatayon.,0
Ang balaod sa manggialamon maoy usa ka tuburan sa kinabuhi,0
Lakat uban sa tawong manggialamon,0
Ang tagsatagsa ka manggialamon nga babaye magatukod sa iyang balay; Apan ang buangbuang magaguba niana uban sa iyang mga kamot.,1
Diha sa baba sa buangbuang mao ang usa ka bunal alang sa iyang pagkamapahitas-on; Apan ang mga ngabil sa manggialamon magabantay kanila.,1
Lakaw ngadto sa atubangan sa usa ka tawong buangbuang,1
Ang kaalam sa buotan mao ang pagsabut sa iyang dalan; Apan ang binuang sa mga buangbuang mao ang paglimbong.,1
Adunay usa ka dalan nga daw matarung alang sa usa ka tawo; Apan ang katapusan niana mao ang mga dalan sa kamatayon.,0
Ang usa ka tawong manggialamon mahadlok,0
Siya nga dili masuko magahimo sa kabuangan; Ug ang usa ka tawo nga dautan ug mga paagi ginadumtan.,1
Ang pagkahadlok kang Jehova maoy usa ka tuburan sa kinabuhi,0
Kadtong mahinay nga masuko may dakung salabutan; Apan kadtong madali-dalion sa espiritu nagabayaw sa kabuangan.,1
Ang dautan giunlod ngadto sa kahiladman tungod sa iyang buhat nga dautan; Apan ang matarung may usa ka dalangpanan sa iyang kamatayon.,0
Ang mga ngabil sa manggialamon nagabutyag ug kahibalo; Apan ang kasingkasing sa buangbuang dili magabuhat sa ingon.,1
Ang usa ka anak nga manggialamon maoy kalipay sa iyang amahan; Apan ang usa ka tawong buangbuang nagatamay sa iyang inahan.,1
Ang kaligutgut sa usa ka hari maingon sa mga sinugo sa kamatayon; Apan ang tawo nga manggialamon magapalinaw niini.,0
Adunay usa ka dalan nga daw matarung alang sa tawo,0
Ipasugat sa usa ka oso nga nawad-an sa iyang mga anak ang usa ka tawo,0
Ang anak nga buangbuang maoy kasubo sa iyang amahan. Ug kapaitan niadtong nanganak kaniya.,1
Ang mga pulong sa usa ka witwitan maingon sa usa ka malalim nga mga hungit nga kalan-on,0
Kamatayon ug kinabuhi maoy anaa sa gahum sa dila; Ug kadtong mahagugma niini magakaon sa bunga niana.,0
Kadtong magabantay sa sugo nagabantay sa iyang kalag; Apan kadtong danghag sa iyang mga dalan,0
Ang mga paghukom giandam alang sa mga mayubiton,0
Ang pagbaton ug mga bahandi pinaagi sa usa ka bakakong dila Maoy usa ka gabon nga ginapalid ngadto ug nganhi niadtong nagapangita sa kamatayon.,0
Ang tawo nga nagasaagsaag gikan sa dalan sa pagsabut Magapahulay sa katilingban sa mga minatay.,0
Adunay maibug sa pagkahakog gayud sa tibook adlaw; Apan ang matarung nagahatag ug wala magatungina.,0
Ang usa ka hungit nga imong nakaon imong igasuka,0
Kay ang ilang Mamamawi kusganon man; Siya magalaban sa ilang katungod batok kanimo.,0
Ayaw pagpunggi ang pagbadlong gikan sa bata; Kay kong imong hampakon siya sa bunal,0
Luwason mo kadtong nangadala ngadto sa kamatayon,0
Maingon sa nieve sa ting-init,0
Usa ka pudlos alang sa kabayo,0
Maingon sa usa ka tawo nga nagatakgos sa usa ka bato diha sa usa ka saplong,0
Maingon sa usa ka magpapana nga nagasamad sa tanan,0
Maingon sa usa ka iro nga nagabalik sa iyang sinuka,0
Maingon sa usa ka nabuang tawo nga nagasalibay sa mga agipo,1
Ang mga pulong sa usa ka witwitan maingon sa lamian nga mga hungit,0
Ang usa ka bato mabug-at,0
Magmasingkamoton ka sa pagkahibalo sa kahimtang sa imong mga panon sa carnero,0
Ug adunay gatas sa kanding nga igo alang sa imong pagkaon,0
Sa diha nga ang matarung makadaug adunay dakung himaya; Apan sa diha nga ang dautan motindog,0
Kong ang dautan motindog,0
Kong ang matarung maoy modaghan,0
Siya mobangon usab samtang gabii pa,0
Siya dili mahadlok sa nieve alang sa iyang panimalay; Kay ang iyang sulod-balay gibistihan sa mapula.,0
Ug gisingkamotan sa akong kasingkasing ang pag-ila sa kaalam,0
Ug ako milingi aron sa pagtan-aw sa kaalam,0
Ang mga mata sa tawo nga manggialamon anaa sa iyang ulo,0
Unya miingon ako sulod sa akong kasingkasing: Ingon nga kini mahinabo sa buangbuang,1
Kay sa tawo nga manggialamon,0
Ug kinsay nasayud kong siya mao bay usa ka tawo nga manggialamon kun usa ba ka buangbuang? bisan pa niana,1
Panahon sa pagkatawo,0
Kay kadtong nagakahatabo sa mga anak nga lalake sa mga tawo nagakahatabo sa mga mananap,0
Busa gidayeg ko ang mga nangamatay nga dugay na nga nangamatay labaw kay sa mga buhi nga mga buhi pa;,0
Ang buangbuang nagakiyugpos sa iyang mga kamot,1
Adunay usa nga nagainusara,0
Labi pang maayo ang usa ka kabus ug masinabuton nga batan-on kay sa usa ka tigulang ug buangbuang nga hari,1
Kong ikaw moadto sa balay sa Dios,0
Kay ang damgo moabut pinaagi sa daghanan nga patigayon; ug ang tingog sa buangbuang maila pinaagi sa daghanang mga pulong.,1
Kong ikaw manaad ug usa ka saad sa Dios,0
Kay unsay bintaha nga hibatonan sa mabuot labaw kay sa buangbuang? kun unsay anaa sa tawong kabus,1
Ang maayong ngalan labi pang maayo kay sa bililhon nga lana; ug ang adlaw sa pagkamatay kay sa adlaw nga natawohan.,0
Ang kasingkasing sa manggialamon anaa sa balay sa kasub-anan; apan ang kasingkasing sa mga buangbuang anaa sa balay sa kalipayan.,1
Labi pang maayo ang pagpamati sa pagsaway sa manggialamon,0
Kay sama sa piti-piti sa mga tunok ilalum sa usa ka kolon,0
Sa pagkatinuod ang pagpanlupig makapabuang sa manggialamong tawo; ug ang hiphip nagalaglag sa salabutan.,1
Dili nimo pagdalidalion ang imong espiritu sa pagpakasuko: kay ang kasuko nagapuyo sa sabakan sa mga buangbuang.,1
Dili ka magpalabi pagpakadautan,0
Ako milingi,0
Ug hipalgan ko ang labi pang mapait kay sa kamatayon ang babaye,0
Walay tawo nga may gahum sa espiritu aron sa pagpugong sa espiritu; ni may gahum siya sa pagbuot sa adlaw sa kamatayon: ug walay pagsibug sa gubat; ni ang kadautan magaluwas niadtong naanad niini.,0
Dautan kini sa tanan nga nabuhat ilalum sa adlaw,0
Kay ang mga buhi nasayud nga sila mangamatay: apan ang mga minatay dili mahibalo sa bisan unsa,0
Ang mga pulong sa maalam nga hindunggan sa hilum labi pang maayo kay sa pagtu-aw niadtong nagahari sa taliwala sa mga buangbuang.,1
Ang kasingkasing sa tawo nga manggialamon anaa sa iyang too nga kamot; apan ang kasingkasing sa usa ka buangbuang anaa sa iyang wala.,1
Oo usab,0
Kong ang espiritu sa punoan motindog batok kanimo,0
Ang kabuang ginapahimutang sa dagkung mga kahitas-an ug ang dato nagalingkod sa ubos nga dapit.,1
Ang mga pulong sa baba sa usa ka tawo nga manggialamon mga maloloy-on,0
Ang sinugdan sa mga pulong sa iyang baba mga binuang man; ug ang katapusan sa iyang pakigsulti malimbongon nga kabuangan.,1
Ang buhat sa mga buangbuang nagabudlay kanila nga tanan: kay siya wala masayud kong unsaon ang pag-adto sa ciudad.,1
Sayri ako,0
Umuban ka kanako gikan sa Libano,0
Himoa ako nga ingon sa usa ka patik sa imong kasingkasing; Ingon sa usa ka patik sa imong bukton: Kay ang gugma kusganon sama sa kamatayon; Ang pangabugho mabangis ingon sa Sheol; Ang mga pangidlap niana mao gayud ang pangidlap sa kalayo,0
Tungod niini nagaingon ang Ginoo: Si Jehova sa mga panon,0
Ug ang mga tawo manulod sa mga langub sa mga bato,0
Aron igasulod sa mga langub sa ligating,0
Ug mahinabo,0
Ug ang iyang mga ganghaan managbakho ug managminatay; ug siya mahimong biniyaan ug magalingkod sa ibabaw sa yuta.,0
Busa ang kasuko ni Jehova misilaub batok sa iyang katawohan,0
Sa tuig sa pagkamatay ni hari Uzzias,0
Mao kini ang giingon sa Ginoo nga si Jehova: Kini dili motindog,0
Ug sa dila nga sila manag-ingon kaninyo: Mangadto kamo niadtong mga espiritista ug mga salamangkiro,0
Ug sila motan-aw sa yuta,0
Ang katawohan nga naglakaw sa kangitngitan nakakita ug usa ka dakung kahayag: sila nga nagpuyo sa yuta sa landong sa kamatayon,0
Sila motikuko lamang ilalum sa yugo sa mga binilanggo,0
Ug si Jehova sa mga panon magapalihok sa usa ka latigo batok kaniya,0
Tungod niini pakurogon ko ang kalangitan,0
Ang Sheol gikan sa kahiladman gilihok alang kanimo aron sa pagtagbo kanimo sa imong pag-anhi; gipukaw ang mga minatay alang kanimo,0
Apan ikaw ginasalibay ngadto sa gawas sa imong lubnganan sama sa usa ka sanga nga ginakasilagan,0
Ikaw dili igaipon kanila sa paglubong,0
Ug ako motindog batok kanila,0
Sa tuig sa pagkamatay ni hari Achaz diha kini nga palas-anon.,0
Sila nanungas ngadto sa Bayith ug sa Dibon,0
Sa ilang kadalanan nanagsul-ob sila ug sako; sa atop sa ilang mga balay,0
Kay ang pagtu-aw moabut nga magalibut sa mga utlanan sa Moab; ang pagminatay niini moabut hangtud sa Eglaim,0
Busa ang Moab magaminatay tungod sa Moab,0
Ug ang mga mangingisda managbakho,0
Ang mga principe sa Zoan mga buangbuang sa hilabihan gayud; ang tambag niadtong labing mga maalamon nga magtatambag ni Faraon mahimong minananap: unsaon ninyo ang pag-ingon kang Faraon: Ako mao ang anak nga lalake sa manggialamon,1
Oh ikaw nga napuno sa mga pagsinggit,0
Ug nianang adlawa ang Ginoo nga si Jehova sa mga panon,0
Ug ania karon,0
Ug si Jehova sa mga panon mipahayag niini sa iyang kaugalingon sa akong mga igdulungog: Sa pagkamatuod,0
Sa pagkamatuod ikaw pagatuyokon niya,0
Panabok kamo ngadto sa Tarsis; managminatay kamo,0
Ang bag-ong vino nagaminatay,0
Gilamoy niya ang kamatayon hangtud sa walay katapusan; ug ang Ginoo nga si Jehova mopahid sa mga luha gikan sa tanang mga nawong; ug ang kaulaw sa iyang katawohan pagakuhaon niya gikan sa halayo sa tibook nga yuta: kay si Jehova maoy nagsulti niini.,0
Kay ania karon,0
Iya ba nga gisamaran sila ingon sa pagsamad niya niadtong nanagsamad kanila? kun gipamatay ba sila sumala sa kamatay niadtong gipamatay nila?,0
Tungod kay kamo nanag-ingon: Kami nanaghimo ug usa ka pagpakigsaad uban sa kamatayon,0
Ug ang inyong pagpakigsaad uban sa kamatayon pagapalaon,0
Kay si Jehova motindog ingon sa didto sa bukid sa Perasim,0
Unya pagasakiton ko ang Ariel,0
Ug siya magahatag sa ulan alang sa imong binhi,0
Ug modangat sa ibabaw sa tanan nga bukid nga hataas,0
Apan siya usab maalam man,0
Karon motindog ako,0
Ang ila usab nga mga minatay igasalibay,0
Kay si Jehova adunay usa ka adlaw sa pagpanimalus,0
Ingna sila nga adunay mahadlokon nga kasingkasing: Palig-ona,0
Ug ang manolonda ni Jehova,0
Niadtong mga adlawa si Ezechias nasakit nga ikamatay. Ug si Isaias ang manalagna,0
Ania aron,0
Kay ang Sheol dili makadayeg kanimo,0
Si Jehova andam sa pagluwas kanako: Tungid niini kami magaawit sa akong mga alawiton inubanan sa mga tolonggon nga kinuldasan. Sa tanan nga mga adlaw sa among kinabuhi sa balay ni Jehova.,0
Apan ang Israel pagaluwason ni Jehova sa kaluwasan nga walay katapusan: kamo dili pagapakaulawan ni pagalibogon sa katuigan nga walay katapusan.,0
Si Bel nagayukbo,0
Ang imong pagkahubo pagabuksan,0
Ngano man nga sa akong pag-abut walay tawo? sa akong pagtawag,0
Iyahat ang inyong mga mata sa kalangitan,0
Ug gibuhat nila ang iyang lubnganan uban sa dautan ug ang iyang kamatayon uban sa mga dato; ngani siya wala makabuhat ug pagpanlupig,0
Tungod niini hatagan ko siya ug usa ka bahin uban sa dagku,0
Kamo nga nagapasilaub sa inyong kaugalingon sa taliwala sa mga alcornoque,0
Sila nagapusa sa mga itlog sa mga bitin,0
Kita nagapanghikap sa bungbong sama sa buta; oo,0
Ug iya nga gisul-ob ang pagkamatarung ingon sa usa ka kotamaya,0
Sumala sa ilang mga buhat,0
Ang imong adlaw dili na mosalop,0
Aron sa pagmantala sa tuig sa pagpasig-uli uban kang Jehova,0
Kay ang adlaw sa pagpanimalus diha sa akong kasingkasing,0
Ingon sa kahayupan nga milugsong padulong sa walog,0
Wala na unyay bata nga sa pila lamang ka adlaw,0
Kay pinaagi sa kalayo si Jehova mopahamtang sa hukom,0
Ni ming-ingon sila: Hain man si Jehova nga nagkuha kanato gikan sa yuta sa Egipto,0
Bumalik kamo,0
Tungod niini managsul-ob kamo ug sako,0
Dili ba ako modu-aw tungod niining mga butanga? nagaingon si Jehova: ug dili ba ang akong kalag manimalus sa nasud nga ingon niini?,0
Pamatia karon kini,0
Dili ba ako modu-aw tungod niining mga butanga? nagaingon si Jehova: dili ba ang akong kalag magapanimalus sa usa ka nasud nga maingon niini?,0
Busa mao kini ang giingon ni Jehova: Ania karon,0
Oh anak nga babaye sa akong katawohan,0
Mangawat ba kamo,0
Ug unya moanhi ug motindog sa akong atubangan,0
Kining balaya,0
Putla ang imong buhok,0
Busa,0
Ug ang mga minatay niini nga katawohan mahimong kalan-on sa mga langgam sa kalangitan,0
Ug labi kay sa kinabuhi ang kamatayon maoy pagapilion sa tanang mga nanghibilin niining dautang panimalay,0
Oh kong mga tubig pa unta ang akong ulo,0
Ang ilang dila maoy usa ka udyong nga makamatay; kana nagapamulong sa limbong: ang usa nagapamulong ug pakigdait sa iyang isigkatawo pinaagi sa baba,0
Dili ba ako modu-aw kanila tungod niining mga butanga? nagaingon si Jehova: dili ba magapanimalus ang akong kalag sa usa ka nasud nga ingon niini?,0
Tungod sa mga bukid himoon ko ang paghilak ug mga pagminatay,0
Ug sila padalia,0
Kay ang usa ka tingog sa pagminatay nadungog gikan sa Sion: Giunsa kita sa pagguba! nangalibog kita sa hilabihan tungod kay gibiyaan ta ang yuta,0
Kay ang kamatayon midangat sa atong mga tamboanan,0
Pamulong: Mao kini ang giingon ni Jehova: Ang mga minatay sa mga tawo mangapukan ingon sa kinalibang ibabaw sa usa ka halapad nga uma,0
Apan sila sa tingub mga mananapon ug buangbuang: ang ilang pagtulon-an sa mga dios-dios! Usa lamang ka tuod sa kahoy.,1
Apan,0
Busa mao kini ang giingon ni Jehova mahatungod sa mga tawo sa Anathoth,0
Busa mao kini ang giingon ni Jehova sa mga panon: Ania karon,0
Paghatag ug himaya kang Jehova nga imong Dios,0
Sa diha nga sila managpuasa,0
Kong ako moadto sa kapatagan,0
Ug mahatabo,0
Ug ako magatudlo sa ibabaw nila ug upat ka matang sa castigo,0
Sila mangamatay sa kamatayon nga makalilisang uyamut; sila dili pagahilakan; ni igalubong sila; sila mahimong sama sa kinalibang sa ibabaw sa nawong sa yuta; ug pagalamyon sila sa espada,0
Kay mao kini ang giingon ni Jehova: Ayaw pagsulod sa balay nga pagabalataan,0
Ang mga dagku ug ang mga gagmay mangamatay dinhi niining yutaa: sila dili igalubong,0
Ni managtipak ug tinapay ang mga tawo alang kanila sa pagbalata,0
Ug baslan ko pag-una ang ilang kasal-anan,0
Ingon nga ang buntog magalumlom sa mga itlog nga wala niya ipangitlog,0
Ugaling,0
Ug wad-on ko ang tambag sa Juda ug sa Jerusalem niining dapita; ug akong ipapukan sila sa pinuti sa atubangan sa ilang mga kaaway,0
Ug ikaw,0
Kay ako nakabati sa pagbungkag sa dungog nga gihimo sa daghanan,0
Ug akong hampakon ang mga pumoluyo niining ciudara,0
Ug sa human niana,0
Ug niini nga katawohan kaw magaingon: Mao kini ang giingon ni Jehova: ania karon,0
Ug hinginlan ko ikaw,0
Ug nakita ko ang kabuang sa mga manalagna sa Samaria; sila nanagtagna pinaagi kang Baal,1
Busa mao kini ang giingon ni Jehova sa mga panon mahatungod sa mga manalagna: Ania karon,0
Ug akong ipadala ang espada,0
Ug sila manginum,0
Ug ang mga pinatay ni Jehova niadtong adlawa molukop gikan sa usa ka tumoy sa yuta ngadto sa laing tumoy sa yuta; sila dili pagahilakan,0
Managminatay kamo nga mga magbalantay sa carnero,0
Ang usa ka tingog sa pagtu-aw sa mga magbalantay,0
Unya ang mga sacerdote ug ang mga manalagna namulong sa mga principe ug sa tibook katawohan,0
Unya ang mga principe ug ang tibook katawohan mingsulti sa mga sacerdote ug sa mga manalagna: Kining tawohana dili angay sa kamatayon: kay siya misulti kanato sa ngalan ni Jehova nga atong Dios.,0
Ug sa diha nga si Joacim nga hari,0
Ug ilang gikuha si Urias gikan sa Egipto,0
Apan ang kamot ni Ahicam ang anak nga lalake ni Safan diha uban kang Jeremias,0
Nganong buot kamo nga mangamatay,0
Kay ako wala magpadala kanila,0
Ang mga manalagna nga nanghiuna kanako ug naghiuna kanimo sa kanhing panahon,0
Busa nagainong si Jehova niana: Ania karon,0
Mao kini ang giingon ni Jehova sa mga panon: Ania karon,0
Ug lutoson ko sila uban sa espada,0
Si Jehova nagbuhat kanimo nga sacerdote ilis ni Joyada nga sacerdote,0
Mao kini ang giingon ni Jehova: Usa ka tingog nadungog didto sa Rama,0
Ug ang tibook nga walog sa mga minatay,0
Ug busa karon,0
Samtang ang mga tawo ming-anhi sa pagpakig-away sa mga Caldeahanon,0
Apan pamati sa pulong ni Jehova: Oh Sedechias,0
Mamatay ka sa kalinaw; ug maingon sa mga pagsunog nila sa imong mga amahan,0
Busa mao kini ang giingon ni Jehova: Wala kamo magpatalinghug kanako,0
Ihatag ko sila bisan pa ngadto sa kamot sa ilang mga kaaway,0
Busa mao kini ang giingon ni Jehova sa mga panon,0
Busa mao kini ang giingon ni Jehova mahitungod kang Joacim nga hari sa Juda: Wala siyay mausa nga palingkoron sa trono ni David,0
