sentence,profane
pucha teka lang naman,1
tarantado talaga si gago eh,1
tangina niyo pakyu,1
ulol kay raul yang ballpen,1
sa gc namin nagparinig pa punyeta siya haha sayang daw points,1
tarantado ayaw ko umalis,1
boom pakshet nagupdate pala si author maligayang pride month yahoo,1
pakshet ikaw lang din sapat na sobra pa bakit ka ba nagpapaiyak ha,1
haha bwiset ka cebu pacific,1
daming bobo sa socmed,1
gago ka talaga vebs,1
haha gago tetsu tawang tawa ako bwiset haha,1
ulol mo,1
tangina kasi napaka sinungaling,1
ang bobo ng converge,1
putangina sobrang ganda,1
tarantado twittter ang pangit mo,1
tangina mo beh pakyu ka,1
kung tarantado lang ako binugbug ko na,1
ayun na ship na nga pero putangina pag dating sa console ko bakit isang set lang dumating,1
putangina ang sakit sakit,1
sakit ng ulo ko pakshet,1
bobo niyong lahat tangina niyo,1
pakyu twitter,1
nangangamoy ang selos tukmol ulol diyan ka na sa pokpok,1
nakakainggit naman yung mga blockmates ko antagal na nila may access sa sais ako pucha kakareceive lang ng up mail kahapon tapos ayaw pa rin malogin sa sais,1
ikaw asong ulol,1
may ulol na ulol na naman,1
naluluha talaga ako eh tapos nung tumingin ako dun sa bintana yung lalake malapit sa bintana naka titig pala sakin puta nakakahiya,1
ulol baka puksain kita,1
tangina niyo haha tuloy ako sa inyo first time ko kabahan sa birthday ng iba haha,1
putangina boss kalmahan mo ang layo ng dumaguete,1
putangina malapit na,1
gagi teh si kuya dati ang cringe na ngayon bwiset erase erase memory,1
puta uto uto naman ako,1
layag michaeng mga pakshet,1
gutom na ako pakshet,1
tangina mo ate pakyu sagad haha,1
sana masaya kang kupal ka,1
nagcomment na nga sa post ko may pa message pa si kupal haha,1
gago feeling ko ako sinisisi ng mga yon about sa dummy galit na galit eh buti nalang wala akong time sayo kung mukha ka talagang askal bobo mo,1
ah puta otornim ang bigat na sa heart parang ayoko na po ituloy,1
abay kalahating gago si kupal,1
alis na muna mga fans tingnan natin kung gusto pa nila gumawa ng mga tarantado kung umalis tayo oust,1
naghahakot ako plastic galing sa sako tapos mga daga napasok sa sako tapos panay talon yung daga punyeta tapos naiyak ako di ko alam anong gagawin para lumabas gagi nawala boung pagkatao ko dun,1
porket anak ng diyos ang puta masyadong mayabang ulol,1
unang tanga ka sa mundo,1
pucha ayoko na bye,1
baka tanga ka,1
pero inaantok ako bwiset,1
huy pakshet sandali lang naman hintayin niyo ako ah,1
tangina ng panaginip yan may gumagapang na ewan ko punyeta,1
pucha di ako makarelate sa self love posting kasi dati ko pa mahal sarili ko,1
tangina extra ka pala dito,1
putangina ng problemang ito di na natapos hayop kasawa mabuhay lalo na ganito pinapakisamahan ko napaka kupal,1
nakakabaliw to pakshet,1
ganda mo puta ka,1
katawa tawa ang kupal na yan,1
gago di na ako pwede bumalik nasa kanto na ako,1
ngayon lang ulit ako nakakanood sa svt pero pucha ano to bakit ganito na sila ang hot,1
alam ko tarantado,1
pucha talaga ang ganda mo hyewon nakakamatay ang iyong ganda,1
ulol haha ngayon mo ilabas ang tapang mo gago,1
never kakabahan sa mga kupal na tao na ito,1
easy tangina mo gago,1
sakin lang si asahi pakshet ka,1
ayokong pumasok puta,1
punyeta ansakit ng ulo ko wala bang mag aalaga diyan,1
haha ulol di lang ako yung pwedeng masaktan,1
troo teh grabe charismatic talaga sila like hindi ko maexplain ano meron basta anlakas ng dating nila for me haha ulol so much,1
hoy putangina bakit naman ganon sakit sakit mo talaga ate eyy,1
any information sir regarding dun sa kupal na nanagasa sa gurad bakit ganun katagal ang proseso bago mahuli ang hindot na iyon,1
pucha bagal ng net,1
paano ba kasi kami nagkaroon ng trust issues sayo kagagawan mo rin ulol ka,1
tangina natapos ko din ibang assignment ko,1
hay tangina kapag si jm kausap ko para akong sinasampal ng sobrang katotohanan eh pakyu,1
gaga anong move on may anak kang bobo ka,1
tuwang tuwa sila sa endearment na mahal ah haha bwiset kayo,1
hindi tanga tinry ko lang kung mauuto ba kita haha,1
tama nga kayang nasa academe pa rin lol di ko na alam pakshet,1
puta akala ko kachat ko si shopee,1
putangina kulang ng t,1
youre the best kahit tarantado ka minsan,1
bwisit makatulog na nga lang tangina,1
inaantok na nga ako pipikit na tapos biglang mumulat gago haha,1
sino kaya ang team never forget haha baliktad tanga kayo yun,1
lah pucha required ba mag english kapag nagaargue forda english sila sa gc,1
mga iyakin putangina ng pinklawan na mga kupal sa mundo tangina niyo,1
tangina hybe wala na ako pera haha,1
putangina kaya ayokong lumalabas ng ganitong oras tapos walang kasama eh ilang beses na ko nababastos dun pucha,1
bakla anong ginawa mo pakshet ka,1
fake friend daw ako ulol baka ikaw ang fake friend naging mabuti akong kaibigan sayo alam mo yan,1
umagang kay pakshet na naman kay sakit boss,1
bakit ako bigla nag nonosebleed punyeta kahiya,1
nag eexam ako punyeta kayo,1
asong ulol ampota haha,1
grabe ka makalait pero tanga ka naman,1
tangina beh nanginginig ako,1
yung checkered fit ni changbin pucha nahilo ako ang gwapo,1
tangina yan nalang laman ng utak ko,1
wag tanga,1
pucha ang gagwapo ng riki stan,1
bakit niyo ako kinick sa mga group message pakyu,1
pakyu mo,1
medyo kinakabag akong ibenta pc ko para sa bwiset na kihno na yan,1
pakyu yung sorry mo,1
bobo tangina bahala na lord anak mo rin naman ako ibigay mo na saakin to,1
gago ni jhun marc pumunta daw sa bahay di naman sinabi kung bahay ni mama o bahay ni papa punyeta haha,1
puta mag time travel kaya sila hayst bakit kase ganon lord,1
tangina gusto ko pa pc ni sunoo pucha,1
layo kasi ng ortigas bwiset,1
mga kupal at tanga,1
gusto ko sumigaw nang malakas bwiset naka tulog ako,1
ang gago salamat so much sa mga tumulong,1
pakyu ka parang hindi tayo kakambal ah,1
tarantado mamamatay ka na sa gutom puro ka pa harot haha,1
why do i think na much better sakin yung kupal na yun eh halata naman na mas pogi ako sa kaniya oh,1
ah pakshet bakit ba kasi,1
hapdi ng labi ko pucha,1
gago wtf anong manila,1
napagod ako kakaayos ng mga featured collection ko sa fb pucha,1
ang kupal ng bestfriend ko haha,1
kung putulin ko kaya tite mo myles tarantado,1
bobo ko good hygiene kasi yun,1
nakakatamad mag pa utang kapag kupal yung uutang no,1
aba dapat lang kasi tanga ka,1
ulol ikaw nga diyan green eh haha,1
bobo ko kaya puta,1
mahal mga nakikita ko pucha,1
pakyu kevin panalo ateneo,1
ang babaw talaga ng reason kung bakit nayellow card si mars like nagtatanong naman siya ng maayos huhu ang pangit talaga ng officiating ng uaap kahit kailan pakshet,1
hala pakshet pied piper hala,1
yung kaba ko potangina nau ulol na ako,1
ang ganda ko pakshet,1
manuod kayo nito pucha one of my fave,1
bawat galaw ng mahal namin ginagawan nyo ng issue puta kayo ano gusto niyo gawin niya umupo sa gedli bwiset na mga to tahol ng tahol pinakawalan nanaman ata kayo ng alagad niyo gusto niyo ba dog food madami ako dito,1
ayoko maattach sa milaapo kasi punyeta nakakatrauma brightwin at mewgulf,1
pakyu tignan ko nga,1
next time wag tanga ha napaka ano nyo story maker maipilit lang ang ship nyo mga sinungaling,1
nakakatuwa lang na sobrang close ko na mga pinsan ni kupal kakababa ko palang trycicle nasigaw na agad sila ng ate ave haha,1
putangina ka sino ka ba,1
isipin mo na lang palagi na tanga ka kaya iniintindi mo pa,1
putangina nung bumangga sa akin kanina sa dazznight tangina mo hindi ka man lang nag sorry ,1
kinikilig ako punyeta,1
akala ko isang buwan lang kaya game na game pa ako bwiset haha,1
tangina hindi na ako pinayagan nakakaiyak naman,1
bobo namatay ako sa bomba,1
huy parang ako yung mag bibirthday gago huhu,1
bwiset ang gwapo,1
everytime na magbrereakdown ako dahil sayo putangina,1
cuddle weather nanaman mga pakshet kayo,1
pucha error na naman,1
kupal ka talaga beh haha,1
haha shoutout sa sinabihan akong bobo,1
sakit ng katawan ko gagi kaurat yung daan baku bako pucha,1
paano ko masasagot to haha punyeta,1
tarantado haha buti nalang hindi ako kasama,1
ulol icut off din kita pakyu,1
tarantado bloodseeker mid haha,1
naalala ko nanaman yung get that nyoging bwiset,1
nagsesenyasan pa ba halata naman sa mga mata niyo bobo puta halata,1
putangina ang baboy ang puta,1
tangina ang malas,1
naiyak ako parang tanga,1
gago legit haha,1
beh sana sinabi mo na hindi clean bago ka nakipag trade pucha naman,1
tangina kung binigyan mo nang ganyan karami si ac nung tuesday puta talaga,1
napupuno na talaga ako sa mga bwiset na tiktok stan na yan,1
tangina nakakawala ng mood,1
di ka sikat ulol haha sikat ka kasi kupal kang panget ka,1
legit ang kaba if makakita ng ipis tanga bukas ang pakpak,1
haha bwiset dasurv mo mag sleep nang mag sleep today looking forward sa samgyup,1
gago ka pre ang pogi mo,1
magkano ba palambing tangina bayaran ko nalang,1
napa explain tuloy sorry po mam bobo po ako,1
pakyu and ur height nakaka in love ka nang masyado pls lang lord wag sa kaniya malaki niyan di ko kakayanin,1
tangina pinagpawisan ako jealyn,1
nasusuka na po ako putangina ayoko na ng research,1
ready na ready dapat ako mag dm sayo para icomfort puta gusto mo ba talaga na broken bones,1
tama tayong lahat ng naisip puta kayo may pa surprise nga,1
punyeta ang tagal naman umalis ng bisita ng kapatid ko dito sa bahay namin,1
putangina haha ngayon ko lang narealize magkapangalan pala haha,1
tarantado talaga ako eh tignan mo nag aassume nanaman ako,1
tarantado kinabahan ako,1
ulol sumbong kita sa mama ko nagsidinunhaling,1
malutong na pakyu sa mga pinsan ko na tatawagan ako para bumili ng ice,1
manang mong bully nakaka punyeta ka,1
mabubulok na si yonjen sayo kung irefund mo nalang ulol,1
gago naalala ko na naman yung message ko kay shaiman putangina haha sorry na po,1
bigla ko namiss lolo ko putangina talaga,1
punyeta na late ako sa graduation ni youngeun yan tulog pa more,1
puta naman eh,1
ikaw na epal ka gamit mo picture ni seth para sirain image niya kupal ka pala eh,1
sana nilagay niyo sa card yung extracurricular like contests and events kupal pakyu pag naging estudyante ko anak mo bibigyan ko kahit nagko contest yan hanggang international kupal,1
pag bobo bobo na talaga as is eme ka bading kingina mo bumoboses ka pa,1
pakyu veterinary medicine haha,1
gago sino naman si garvan,1
browsing lang for reference tangina ako pala yung kupal haha,1
malamang tanga ka,1
hoy ulol ka hindi na ako baog at bahala ka kunin ni vecna diyan,1
dati ka bang tarantado beh,1
grabe bobong bobo na ko sa sarili ko,1
sarap naman ulol,1
tangina niyo wala kayong kwenta kaibigan mga kupal,1
gago hindi ako magtatrabaho at magpapakadakila bukas ha rest day hindi ba hindi kami bayad ang tanging focus ko lang bukas ay bts wala nang iba ok walang mambubulabog pakyu new album bitch,1
putangina reread lang sana pero tangina yung kilig gago hindi ako makahinga,1
walang katapusan na reporting punyeta,1
ano nanaman yan puta ka kakagising ko lang please ayusin mo bakla,1
haha gago hassle pala maging irregular punyeta,1
sino ba namang gaganahan lumabas kung puro makikita mo don eh puro kupal,1
bakit kasi tarantado ako at hindi talentado emz,1
putangina nyo mga bobo,1
haha bwiset,1
bobo ka muret,1
may juice na din kila madam haha tangina para akong namamakla nito ah,1
putangina mong bata ka matulog ka na bakit ba kasi ang late mo matulog,1
haha puta ka goodluck,1
bwiset ang ganda ng boses kasi tapos ang cute pa ng kanta,1
oh ayaw ko lang talagang intindihin ewan pucha primo putangina mo bakit mahal pa rin kita,1
kupal ng dlsu eh pag admu kalaban larong laro pag iba puro error,1
tarantado si solaire,1
ay putangina matulog nalang ako,1
hindi ito tao puta,1
tarantado ka talaga third haha,1
tangina anak lang pag may chikang baon punyeta,1
nginig talaga katawan pucha,1
magsulat nalang puta,1
putangina niyong lahat,1
wait lang tangina huli ko kayong nakita pa,1
bakit mo ko minumura pakyu,1
hoy tarantado ka haha,1
nakick ako doon wala hyunakie na account ang tanga lang,1
haha huhuntingin ko nagrecord nito sa fb akala niyo ba natutuwa ako hindi punyeta,1
ulol mo haha,1
haha ang taas ng expectations niyo eh bobo naman ako,1
pakshet sakit mo mahalin cyrus,1
punyeta may sale na pala hindi ko alam,1
tanga anong walang pinanganak na bobo kingina mo bakit test tube baby ka ba,1
deserve mo kasi pakyu,1
sakit tangina pinaghirapan mo tas mag qquit ka lang,1
puta ang pogi mo hehe,1
say hi to tatay putangina yacob ang hirap mo ayawan sa huli kahit na alam naman nating lahat na si zeus pa rin ang may karapatan tatay ka lang daddy daw si zeus,1
puta gusto ko lang naman matulog nang mahaba bakit ang ingay ng familia ko lord bakit naman ako sa maingay na pamilya ako napunta,1
bwiset ka umayos ka,1
ang pogi mo pakshet na yan,1
ang ulam ko ay mag forgive na daw ako ulol,1
ulol syempre sayo lang ako uuwi,1
video lang ng esbi nagpapawala ng badtrip ko kasi naman hindi ako tinirhan ng pepsi ng kapatid ko parang tanga,1
bwiset yung comment na lumabas galing shower haha,1
normalized ma ulol kay arthur nery pls lang huhu shuta,1
may mga seller talagang sobrang bobo noh,1
tarantado kasi bobo nito kakakape mo yan,1
tarantado talaga kayo ano,1
over think matutulog nalang punyeta,1
baby em parin mga ulol,1
tangina naman bwiset,1
kanina ko pa tinitignan yung picture ng enha at ulol na ulol ako sa suot ng enha putangina di ko na kaya goodbye,1
hindi sa inyo ang pilipinas tangina mo,1
loko tong anong tingin mo sa zamboanga city kapal ng mukha mo anong meron sa lugar namin sige nga kupal ka,1
pakyu wala ka ngang pang regalo eh pang inom pa kaya haha,1
ay weh haha pakyu,1
putangina mo sam ok nang mareport ako sa pagmumura basta putangina mo,1
kakarmahin ka rin ulul hintayin mo lang pakyu tangina mo,1
bobo ka ba sira ba tuktok mo nasa paa ba utak mo,1
ewan ko sayo tangina mo ka gago,1
wag haha tarantado ka,1
pag ginawang series ang behind these pages isipin niyo na lang ang sakit ng loob ko kay michy michy deserves better kaysa sa putanginang rain at maven bobo,1
eto si epal na tanga eh ayaw niya istorbihin si tanga si richard nga walang inaupload sa tiktok at youtube niya eh utak buraot na chismosa sa iskwater si tanga eh real talk ganda ng pagpapalaki sayo ng nanay mo lumaki kang kupal na buraot sa iskinita,1
bwiset sabi ko di ako mag iyak today haha,1
shet si deanna nasa live ni jamie pucha swerte ako,1
at minamaliit mo na tanga ka,1
haha oh my god yung maki cosplay ba putangina tagal ko nang crush yon pareho pala tayo ng tipo gago,1
di ka naman tama tanga,1
mama ko pagkasabing ang sakit ng katawan niya bigla ako niyakap eh tarantado pa naman ako minsan,1
kung may pera lang ako bibili agad kaso wala pakshet haha,1
tarantado kasi si satanas niya may thrill,1
sumusuko na ako pakyu ka twitter,1
mga tarantado talaga kayo,1
bukas naman yung ac pero namamawis ako gago normal ba to kinakabahan ako,1
kupal malapit na si karma sayo mga putangina niyo,1
omg di na yan fake puta kayo pati ako kinikilig ante,1
punyeta babyahe pa ako mamaya antok nasaan ka,1
jiwoong ulol na ulol kay yijin haha same,1
dami ko problema bwiset pero dapat chill lang haha,1
huy potangina naiiyak ako gago parang tanga kasi,1
ito na ang dahilan para wag na ulit mag conyo puta,1
literal na bobo ako wag na kayo magexpect sakin mga behh haha,1
ayan medyo maayos na mata ko bwiset parang kailangan ko na talaga gamitin to araw araw haha,1
pag inggit pikit nalang sulsol ka ring kupal ka eh,1
sus bobo ka lang eh,1
irl crushie ko na ata si kino pucha,1
ulol kagaguhan niyo,1
sakit ng tiyan ko puta,1
ppg mga putangina,1
pucha sinasaktan nanaman yung mga aso hindi naman siya inaano,1
ulol ka na malala,1
tangina niyo wag niyong ipakita sa akin yan,1
ay putangina hindi pa pala tapos,1
bakit ba ako ngumingiti ha bwiset haha,1
nung inend ni jay saka nawala yung antok ko putangina talaga oh,1
dapat sa mga taong kupal kinukupal din,1
anak ng pucha naman oh,1
andaming mong sinasabe andami niyong theory mga kakampink ulol,1
ang kupal mo haha,1
wow putangina naka bukod na si kino samin ah,1
gusto ko maglaro kaso pakshet si pldt talaga panira ng leave,1
nakakapagod mag collect kahit bias lang cinocollect ko baka ma ulol ako charot haha,1
ipapaframe ko ito pucha,1
bwiset nakatulog ako,1
pucha basang basa damit ko,1
bwiset ka ako yung number one tapos kinick niyo ko,1
mhie jusko hindi ko na alam gaano na kataas yung whistle na nagawa ko sa kilig dahil sa story na to punyeta,1
gago ka super,1
jusko hindi ko alam bat binili ko to basta ang alam ko pogi siya pakshet,1
kadiri naman yang kasama mo pakyu,1
tangina nitong inutil na ito gusto totoong pagmamahal pero cheater tarantado ka ba,1
gago akala ko sa private account ako nagtweet,1
ha halaman ulol wag ka magkwento sakin,1
hate na hate ko mga kupal na katulad mo kaya wag ka na,1
bwiset ka bocar napadalawang isip tuloy ako deserve ko rin ba mag ka honors haha nangongopya ako eh,1
