pos_tagged,label
/ULOL|RBR /KA|PRS /DAI|FW /TAKA|FW /PAPALAYAON|FW /MAGTIOS|FW /KA|PRS /SAKO|NNC,1
/PUCHA|JJD /CHILD|FW /JAM|FW /MAN|FW /GIRARAY|FW /KITA|NNC /HANGGANG|RBW /NGONYAN|NNC,1
/BAWAL|RBF /AKO|PRS /SA|CCT /STRANGER|FW /THINGS|FW /FEELING|FW /KO|PRS /PAG|CCR /HINAPOT|VBOF /AKO|PRS /NA|CCP /DO|NNCA /YOU|FW /COPY|FW /ANG|DTC /ISISIMBAG|VBOF /KO|PRS /AY|LM /I|NNCA /PASTE|FW /BOBO|FW /PUTA|NNC,1
/NAGHIBI|VBTS /NANAMAN|VBTR /AKO|PRS /DAHIL|CCR /SAIMO|NNC /BWISET|NNC,1
/BWISET|FW /MOVE|FW /ON|FW /MO|PRS /LUSI|RBM /MO|PRS /ULOL|NNC,1
/HISTORY|FW /SANA|VBS /AKO|PRS /DANGAG|VBTF /EH|FW /NALINGAWAN|VBTR /KO|PRS /NA|CCP /HISTORY|FW /KAN|FW /BANSA|NNC,1
/MAGAYUNON|VBAF /ANG|DTC /MUSIC|FW /VIDEO|FW /BUDA|FW /CHOREO|FW /NINDA|FW /GAGO|NNC,1
/HAHA|FW /TARANTADO|JJD /KA|PRS /BESTFRIEND|FW /FOREVER|FW,1
/DAKULON|FW talagang|RBT/CCP /KUPAL|NNC /SA|CCT /NA|CCP /ANKAAPLIBOT|FW /SAIMO|NNC,1
/ILALAMPOS|VBOF /KO|PRS /KUTA|NNC /SU|NNCA /PARIL|FW /SU|FW /BEAM|FW /KO|PRS /KASO|CCR /NAHALE|VBTS /PUTA|NNC /NASAPAK|VBTS /KO|PRS /SU|NNCA /PARIL|NNC,1
/MAS|JJCC /MARAY|JJD pang|RBI/CCP /MAG|VBW /BISAY|VBOF /KAYSA|JJC /MAGTABIL|FW /SAINDO|FW /KI|FW /TAGALOG|NNC /MGA|DTCP /DAE|NNC /MAN|RBI /DIN|RBI /GIRAY|FW /KAMO|FW /NAKAKASABOT|VBTR /EDI|FW /BISAYAON|FW /KO|PRS /NA|CCP /SANA|VBS /PARA|CCT /LITERAL|JJD /NANG|CCB /DAE|FW /NINDO|FW /MASABUTAN|FW /HAHA|FW /BWISET|FW,1
/NAG|VBTS /AADAL|FW /PA|RBI /AKO|PRS /GAGO|RBD /TALAGA|RBT /PAG|CCR /AKO|PRS /NAGBAGSAK|VBTR /DANGAGON|NNC /NA|CCP /AKO|PRS,1
/AKO|PRS /TALAGA|RBT /SU|RBD tawong|NNC/CCP /GABOS|JJD /NA|CCP /NAKAPALIBOT|VBTS /SAKO|NNC /KAYA|CCR /KO|PRS /PAOGMAHON|JJD /PERO|CCT /PUTA|NNC /AKO|PRS /MISMO|RBT /BAKO|RBD /MAOGMA|VBW,1
/WARA|NNC /SA|CCT /PANGARAN|NNC /KAN|RBW /ESKWELAHAN|NNC /ANG|DTC /PAGIGING|VBTR /PATAL|FW /PADRE|FW /YAON|FW /MISMO|RBT /SA|CCT /TAWO|NNC /DAE|FW /AAPUDON|FW /SI|DTP /LEONOR|NNC /KUNG|CCR /WARANAG|RBF /EBIDENSIYA|NNC /HILING|NNC /MAN|RBI /SA|CCT /HIRO|FW /BUDA|FW /IGSARABE|FW /NIYA|PRS,1
/NASASABUTAN|VBTR /KO|PRS /KARINA|JJCC /HEHEHE|FW /PLEASAE|FW /KUNG|CCR /MAPADABA|VBW /KAMO|JJD /SANA|VBS /NAKA|RBD /MOVED|FW /ON|FW /NA|CCP /KAMO|JJD /SA|CCT /PAST|FW /NINDO|FW /TA|FW /PUTANGINA|FW /AY|LM /BASTA|CCB /MAKAUYAMON|VBW /PERO|CCT /NASASABUTAN|VBTR /KO|PRS /MAN|RBI /SI|DTP /WINTER|FW /MALIBAN|CCT /SA|CCT /PART|FW /NA|CCP /IGSABE|FW niyang|PRS/CCP /MAS|JJCC /MATIMBANG|JJD /SI|DTP /MINJU|NNP /OVER|FW /KARINA|FW /HAHA|FW /PAKYU|FW /KA|PRS /BEH|NNCA,1
/HAHA|FW /DANGAG|FW /KA|PRS /PAG|CCR /HINIBIAN|VBOF /MO|PRS,1
/LATE|FW /KO|PRS /NA|RBI /NAREALIZE|VBTS /NA|CCP /MAGKAIBA|VBAF /PALAN|RBD /SU|RBD /PAGIGING|RBD /PATIENT|RBD /SA|CCT /PAGIGING|VBTR /PATAL|NNC,1
/GAGO|PRC /DAE|FW /GUNA|FW /NINDO|FW /IMANIFEST|FW /NA|CCP /NEXT|FW /MONTH|FW /NA|CCP /HAHA|FW /WARA|FW /PA|RBI kaming|PRP/CCP /TIPON|FW /HALAT|FW /LANG|RBI,1
/PUTA|NNC /KUNG|CCR /KASUAREN|FW /INACTIVE|FW /SAKA|CCA /NAG|VBTS /LIVE|FW /YEONBIN|FW /PAG|CCR /BEOMJUN|FW /MAGLALIVE|FW /NA|CCP /DAE|FW /KO|PRS /NAABUTAN|VBTR /MAPADAGPADAG|VBW /AKO|PRS,1
/ULOL|JJD /WARA|RBF /KITA|NNC /SA|CCT /AU|FW /PAKYU|FW,1
/SI|DTP manong|NNC/CCP /HYBE|FW /GRABE|FW /KA|PRS /KUPAL|NNC,1
/KUNG|CCR /ANG|DTC /MGA|DTCP /BARKADA|NNC /KO|PRS /MATANOM|FW /KI|FW /GABAT|FW /KI|FW /PAGMATI|NNC /SA|CCT /MGA|DTCP lalaking|NNC/CCP /NANGKULOG|VBTR /SAINDA|NNC /PWES|FW /AKO|PRS /IYO|PRSP /MGA|DTCP /PUTA|NNC /KAMO|NNC,1
/UGWA|FW /WARA|FW /BWISET|FW /SIYA|PRS /HAHA|NNC,1
/DONNY|FW /HALATAON|FW /NA|CCP /NANG|RBD /KAKARAW|JJD /PUTANGINA|NNC /TALAGA|RBT /PASURIYAW|RBD /NA|CCP /AKO|PRS /HAHA|NNC,1
limang|JJN/CCP /TAON|NNC /NA|CCP /DAA|NNC /SIYA|PRS /LUWAS|JJD /LAOG|NNC /SA|CCT /KULUNGAN|NNC /NA|CCP /NAGADAN|VBTS /DAE|FW /HUMANAP|FW /KI|FW /KATAPAT|JJD /KUPAL|NNC,1
/AWIT|NNC /WARANG|RBF /KURYENTE|NNC /PAKSHET|NNC,1
/WARA|RBF /PA|RBI akong|PRS/CCP /MATIPON|FW /FOR|FW /DREAM|FW /GAGO|FW /DAE|FW /PA|RBI /AKO|PRS /NAGTATRABAHO|VBTR,1
/MAS|JJCC /OK|JJD /PA|RBI /TRAFFIC|FW /DUMAN|FW /KAYSA|JJC /BAGO|RBW /MAG|VBW /FLYOVER|FW /KAYA|CCR /MGA|DTCP /BU|FW /KUPAL|FW /NASA|RBL /LANE|FW /PASAKAT|FW /SA|CCT /FLYOVER|FW /TAS|FW biglang|RBD/CCP /MAGCUCUT|VBW /SA|CCT /RIGHT|FW,1
/MUYA|VBS /KO|PRS /KI|FW /JAEHYUN|FW /PCS|FW /PERO|CCT /HALANGKAWON|NNC /ANG|DTC /MP|NNCA /PUCHA|NNC /NAMAN|RBI,1
/HALA|FW /PUTA|FW /NAG|FW /UUSIP|FW /HOY|FW,1
/PUTA|NNC /KA|PRS /DAE|FW /TAKA|FW /MAN|FW /CRUSH|FW /DAE|FW /KA|PRS /MAG|VBW /FEELING|FW /NILIKE|FW /KO|PRS /LANG|RBI /NAMAN|RBI /STORY|FW /MO|PRS /WARANG|RBF /MEANING|NNC,1
/KULUGON|NNC /MAN|RBI /GIRARAY|FW /BITIS|FW /KO|PRS /PUNYETA|NNC,1
/PUTA|NNC /KULUGON|NNC /PUSON|NNC /KO|PRS,1
/PUNYETA|NNC /NGAYA|CCT /ANO|PRQ /KADA|PRI /PATOS|FW /KI|FW /ICE|FW /CREAM|FW /MAS|JJCC /PC|NNCA /SA|CCT /LAOG|FW /HAHA|FW,1
/ULOL|RBR kamong|NNC/CCP /DUWA|FW /KARMAHON|FW /SANA|VBS /KAMO|JJD,1
/PAGAL|JJD /NA|CCP /AKO|PRS /MABUHAY|VBW /PUNYETA|NNC,1
/DARANGAGON|VBTR /TALAGA|RBT /AN|DTC /MGA|DTCP blengblong|NNC/CCP /SUPPORTERS|FW /MALAMANG|CCT /MAYPAMBAKAL|NNC /SI|DTP /VICE|FW /PRES|FW /LENI|FW /KI|FW /MGA|DTCP /BAGAY|NNC /NA|CCP /MUYA|NNC /NIYA|PRS /TA|CCP /MAY|VBH /SWELDO|NNC /SIYA|PRS /AS|NNCA /VICE|FW /PRES|FW /DAE|FW /MN|FW /SIYA|PRS pirang|NNC/CCP /TAON|NNC /NA|CCP warang|NNC/CCP /TRABAHO|NNC /DIBA|NNC /SAKA|CCA /DAE|NNC /MAN|RBI /AN|DTC /HABAS|FW /LET|FW /HER|FW /BUY|FW /GOOD|FW /THINGS|FW /PAKSHET|FW /NA|CCP /LOGIC|FW /NINDA|FW,1
/NEW|FW /ROOM|FW /ANG|DTC /PUTA|NNC /TANING|NNC /DAA|NNC /KAMI|PRP /ULOL|JJD /PASS|FW /AKO|PRS,1
/BWISET|FW /NA|CCP /AN|DTC /HAHA|NNC,1
/DAE|NNC /NIYA|PRS /ARAM|FW /MAKABUAHON|FW /IGAGIBO|VBTS /NIYA|PRS,1
/KUPAL|JJD /MASYADO|JJCS /SIYA|PRS /MAY|VBH ginibong|JJD/CCP /MARAOT|NNC /BINALIK|VBOF /SAKO|NNC,1
/PUTA|NNC /MAHALON|VBW /DAE|FW /NA|CCP /SANA|VBS /DAW|RBI,1
/ITS|FW /ALWAYS|FW /THE|FW /PATAL|FW /HAYOP|RBF /TARANTADO|JJD /WARA|RBF kang|PRS/CCP /SUPOG|NNC,1
/ULOL|RBR /TANGINA|FW /MO|PRS /PAKYU|NNC,1
/SIR|FW /SU|FW /APPENDIX|FW /A|FW /BUDA|FW /B|NNC /PUNYETA|NNC /DAE|NNC /MO|PRS /PA|RBI /IGTATAO|VBTS,1
/ANG|DTC /TWEET|FW /KO|PRS /NGONYAN|VBOF /AY|LM /ANG|DTC /DANGAG|NNC /DANGAGON|NNC /AKO|PRS /NAGSAYANG|VBTR /SANA|VBS akong|PRS/CCP /KWARTA|NNC,1
/PUCHA|JJD /DAPAT|VBS /PALAN|VBOL /BY|FW /PARTNER|FW /TAS|FW /AKO|PRS /SOLO|FW /SANA|VBS,1
/TARANTADO|JJD /TALAGA|RBT /INING|NNC /MGA|DTCP /TROPA|NNC /KO|PRS /MGA|DTCP /MAKUSUGON|VBW /AN|DTC /TRIP|FW /HAHA|FW,1
/MARAY|JJD /TA|NNC /KAYA|CCR kong|PRS/CCP /PAGSABAYON|NNC /KACALL|NNC /INING|NNC /KUPAL|NNC /NA|CCP /INI|FW /HABANG|RBW /NAGBABASA|VBTR /HAHA|NNC,1
/MUYA|VBS /KO|PRS /MAY|VBH /HAECHAN|FW /SU|FW /DAE|FW /NIYA|PRS /KAIPUHAN|RBD /IPAHILING|RBD /NA|CCP /DANGAG|VBTF /AN|DTC /SADIRI|NNC /NIYA|PRS /TO|FW /BE|FW /FUNNY|FW,1
/DANGAGON|VBTF /AN|DTC /MGA|DTCP /LAMOK|NNC /NGONYAN|NNC,1
/DIIT|FW /NA|CCP /SANA|VBS /TALAGA|RBT /MAGIGING|VBTF /TARANTADO|JJD /NA|CCP /NAMAN|RBI /AKO|PRS,1
/KUPAL|JJD /KA|PRS /NA|CCP /TALAGA|RBT /WAA|RBI /NANG|RBW /NAGBAGO|VBTS /DUMAN|NNC,1
/MAKAULUKON|VBW /SU|FW /QRTS|FW /HALATAON|FW /NA|CCP /KASUHAPON|NNC /SANA|VBS nahiling|VBTS/CCP /SU|FW /BALIBOL|FW /MAY|VBH /SARO|JJD /PA|RBI /FIRST|FW /GAME|FW /PA|RBI /SANA|VBS /AN|DTC /ABANGAN|NNC /NA|CCP /SANA|VBS /DAA|NNCA /NEXT|FW /GAME|FW /PUCHA|FW /HAHA|FW,1
/ANO|PRQ /MAN|RBI /DAW|RBI ini|VBTS/VBOF /PURO|RBT /HILANG|JJD /NA|CCP /SANA|VBS /SIPON|NNC /ABO|NNC /BWISET|NNC,1
/GAGO|RBD /KARAW|RBW /KARAW|RBW /PA|RBI /AKO|PRS /SAIMO|JJD /NA|CCP /MAALSUMON|FW /TAS|FW /GARI|FW /KA|PRS /PALAN|RBL /MANIKA|NNC /PUTA|NNC /KA|PRS,1
/IMBES|CCT /NA|CCP /MASERAM|FW /TUROG|FW /KO|PRS /PUNYETA|NNC /NAGBABAWI|VBTR /AKO|PRS /KI|FW /TUROG|FW /TA|FW /PIRANG|FW /ALDAW|FW /AKO|PRS /PUYAT|NNC,1
/PARANG|CCT /PUTA|NNC /MGA|DTCP tugang|NNC/CCP /KO|PRS /NAGKAKATUROG|VBTR /AKO|PRS /MGA|DTCP /MARIBUKON|FW /SERAMON|FW /SUNTUKON|FW /SA|CCT /TAGILIRAN|NNC /PUNYETA|NNC,1
/BAKA|RBM /MASOBRAHAN|VBW /KO|PRS /SA|CCT /MANIFESTATION|FW /GAGO|FW /DAEM|FW /MAGSABAY|VBW /HA|NNCA,1
/PUTA|NNC /NATA|RBR nahiling|VBTS/CCP /KO|PRS /NA|CCP /NAMAN|RBI /SA|CCT /NEWSFEED|FW /KO|PRS /KULUGON|NNC /KAMO|NNC,1
/ARAM|FW /MO|PRS /PAKYU|RBI /KA|PRS /MATABILON|VBW /KA|PRS,1
/PUTANGINA|VBTR /GARI|FW /NAMAN|RBI /AKO|PRS /KRIMIDAL|JJD /NA|CCP /NAGTATAGO|VBTR /EH|NNC,1
/MAS|JJCC /TARANTADO|JJD /KA|PRS /PA|RBI /SAKO|CCR /EH|NNC,1
/MUDAHON|VBTF /MI|NNCA /PA|RBI /IKA|JJN /OKAY|JJD /LANG|RBI /AN|DTC /TANGINA|NNC /HAHA|NNC /GAGO|NNC,1
/ULI|RBW /NA|CCP /AKO|PRS /MGA|DTCP /PAKSHET|NNC /KAMO|NNC,1
/SA|CCT /FOLLOWING|FW /MO|PRS /DAKULON|NNC /NA|CCP /DANGAG|NNC,1
/HABO|JJD /DAE|FW /MO|PRS /PA|RBI /NGANE|FW /IGPAPABISTO|FW /KUNG|CCR /SISAY|VBTF /AN|DTC /SI|DTP /KUPAL|FW /EH|FW,1
/ULOL|RBR /DAI|FW /MAN|FW /SAMO|FW /NAKIKAWAT|FW /SUBANGGE|FW,1
/TANGINA|FW /TULO|FW /PA|RBI /NAPASAKO|VBTS /DAE|FW /KO|PRS /NA|CCP /KAYA|CCR /PAKSHET|NNC,1
/HAHA|FW /KALMA|FW /GUYS|FW /MALAOG|FW /PA|RBI /LANG|RBI /TANGINA|NNC,1
/EW|FW /TANGINA|FW /MO|PRS /KA|PRS,1
/SARO|JJD /NA|CCP /SANA|VBS /SAKA|CCA /PA|RBI /AKO|PRS nag|PRSP/CCP /DINANGAG|NNC,1
/IKA|JJN itong|PRO/CCP /KUPAL|NNC /KA|PRS,1
/TARANTADO|JJD /KA|PRS /PALAN|NNC /ANG|DTC /PINAGHUHURUNAN|VBRF /SU|FW /NGONYAN|FW /SARO|FW kang|PRS/CCP /BUA|FW /BUDA|FW /KANBANGAG|FW /TANGINA|FW /MO|PRS /DAE|RBS /KA|PRS /DAPAT|VBS /IESPETO|VBOF /TA|NNCA /SALOT|NNC /KAMO|JJD /SA|CCT /BANWA|NNC,1
/PUTANGINA|NNC /HALAT|NNC /GAGO|NNC /HALA|NNC /GAGO|NNC /KAMO|NNC,1
/DAI|RBW /PA|RBI /PWEDE|RBT /DAI|NNCA /PA|RBI /KAMO|JJD /OFFICIAL|FW /ULOL|FW,1
/PATAL|FW /BAKO|FW /AKO|PRS /ITO|PRO,1
/TANGINA|FW /IGKUKURAB|FW /AKO|PRS pirang|NNC/CCP /BESES|NNC /NA|CCP nangyareng|VBTS/CCP /NAWAWARAN|VBTR akong|PRS/CCP /KUSOG|NNC /SA|CCT /TUO|NNC kong|PRS/CCP kamot|PRP/CCP nag|PRSP/CCP /NOTES|FW /AKO|PRS /TAS|NNCA biglang|RBD/CCP /NAGRULUMOY|VBTR /BUDA|RBD /DAE|RBD /NA|CCP /MAKAKAPOT|VBW /KI|FW /BALLPEN|FW /PERO|CCT /SU|FW /WALA|VBN kong|PRS/CCP /KAMOT|CCB /OKAY|FW /MAN|FW /PUCHA|FW /KABADO|NNC /BENTE|NNC,1
/MASKI|CCT /DAE|FW /MO|PRS /SIYA|PRS /IG|NNCA /TAG|FW /AWARE|FW /SIYA|PRS /SA|CCT /DAKAKOL|FW /BA|FW /NAMAN|RBI nindong|NNC/CCP /JSTAN|JJD /NA|CCP /DANGAG|NNC /MASKI|CCT /URU|FW /ALDAWON|FW /MO|PRS /PA|RBI /PAG|CCR /TAG|FW /WALEY|FW siyang|PRS/CCP /LABOT|FW /SAINDO|FW /BAKO|FW /AROG|FW /KAN|FW /IDOL|FW /NINDO|FW /NA|CCP /NAGTATAGO|VBTR /SA|CCT /TWITTER|FW /TAS|FW /NAGPAPAKAHERAK|VBTR /ARTISTA|NNC /AN|DTC,1
/TARANTADO|JJD /DAPAT|VBS /PALAN|NNC /MAY|VBH /KAIBA|PRI /AKO|PRS /LANG|RBI /NA|CCP /SOLO|FW,1
/OH|FW /DANGAG|FW /MAIINGIT|FW /KA|PRS /SANA|VBS /BEH|FW /HAHA|FW /WARA|FW akong|PRS/CCP /PAKIARAM|NNC /SAIMO|NNC /HAHA|NNC /MAGAGADAN|VBTF /KA|PRS /SA|CCT /INGGIT|NNC,1
/SU|FW /MUYA|FW kong|PRS/CCP /PROBLEMA|NNC anong|PRQ/CCP /KAKAUNON|NNC /SA|CCT /PAMANGGIHAN|NNC /PUNYETA|NNC /HAHA|NNC,1
/URUALDAW|JJD /NA|CCP /INI|FW /PUTANGINA|NNC,1
/PINAGTITRIRIPAN|VBRF /KITA|NNC /KAN|NNC /MGA|DTCP /HAYOP|NNC /NA|CCP /DAE|FW /MAN|FW /NAGSASAKAY|VBTR /SA|CCT /JEEP|FW /O|CCT /MASKI|CCT /SAEN|NNC /NA|CCP /PUBLIC|FW /TRANSPORATATION|FW,1
/KUSUGON|RBD /KA|PRS /MAN|RBI /MAKA|VBW /TARANTADO|JJD /SAKO|NNC,1
/HELP|FW /SAMPULONG|FW /ALDAW|FW /NA|CCP /DAE|FW /PA|RBI /NANGGAGD|VBTS /NAPIPICK|FW /UP|FW /SU|FW /PARCEL|FW /PAKSHET|FW,1
/AH|FW /PUCHA|FW /DAE|FW /AKO|PRS /MAKANGUYA|VBW,1
/PARE|RBT /PAREHAS|JJC /MAN|RBI kitang|RBD/CCP /BOBO|JJD /DIGDI|RBF /DAE|RBS /KA|PRS /MAG|VBW /FEELING|FW /ANG|DTC /PROBLEMA|NNC /SANA|VBS /SINADIRI|VBOF /NINDO|FW /GABOS|FW /HAHA|FW /ILOVEYOU|FW /MGA|DTCP /PADABA|NNC /KO|PRS,1
/PUTA|NNC /SU|NNCA /EARPHONES|FW /KO|PRS /GURUTAY|FW /GUTAY|FW /NA|CCP /HANEP|FW /BE|FW /YEARS|FW /NA|CCP kaming|PRP/CCP /MAGKAIBA|VBW /NGONYAN|FW /RAOT|FW /NA|CCP,1
/BWISET|FW /NA|CCP /BWISET|FW /NA|CCP /AKO|PRS /SAIMO|NNC,1
/DAE|FW /BWISET|FW /INING|NNC tugang|NNC/CCP /KO|PRS,1
/GAGO|RBD /PATAL|RBD /TARANTADO|RBD /KA|PRS /TALAGA|RBT,1
/IF|FW /HABO|FW /NINDO|FW /SA|CCT /MUNDO|NNC /MI|NNCA /PEDE|FW /MAN|FW /NINDO|FW /KAMI|PRP /IMUTE|FW /O|CCT /IBLOCK|FW /BAKO|FW /SU|FW /MASAWSAW|FW /KAMO|FW /SA|CCT /TRIP|FW /MI|NNCA /MGA|DTCP /ULOL|NNC,1
/EH|FW /TARANTADO|JJD /KA|PRS /PALAN|NNC,1
/SABI|VBS /NINDO|VBOF /TWO|FW /HOURS|FW anong|PRQ/CCP /ORAS|NNC /NA|CCP /KITA|NNC /NAGKAKAWAT|VBTR /ALAS|FW /DOSE|FW /NA|CCP /PUTA|NNC,1
/NALUGADAN|VBTR /PA|RBI /AKO|PRS /DANGAGON|VBTF /TALAGA|RBT /AKO|PRS,1
/ANO|PRQ /NA|CCP /NAMAN|RBI /ITO|PRO /PUNYETA|NNC,1
/PUCHA|JJD /TALAGAKAN|NNC /SADIRI|CCR /KO|PRS /DAKULON|JJD akong|PRS/CCP /BRAINROTS|FW /BUDA|FW /NAISIP|VBTS /NA|CCP /PLOT|FW /DAE|FW /KO|PRS /NAPOPOST|VBTR /TA|NNCA /DAE|FW /KO|PRS /NATATAPOS|VBTR,1
/SU|NNCA /TWENTY|FW /MINUTES|FW kong|PRS/CCP /BIYAHE|NNC /PAGLAOG|NNC /SA|CCT /TRABAHO|NNC /NAGIGING|VBTR sarong|JJD/CCP /ORAS|NNC /PAKSHET|NNC,1
tanginang|NNC/CCP /I|NNCA /LOVE|FW /YOU|FW /AN|DTC /MAKULUGON|VBTF /PERO|CCT /GO|FW /LANG|RBI /HAHA|FW /PUCHA|NNC,1
/ULOL|RBR /LABEL|FW /MUNA|RBI /INUTON|VBOF /MO|PRS /BAGO|RBW /AN|DTC,1
/SO|NNC /MA|CCP /BREAK|NNC /NGA|RBI /KAMI|PRP /PUNYETA|NNC /MAN|RBI,1
/BAKO|RBR /AKO|PRS /AN|DTC /TARANTADO|NNC,1
/PUTA|NNC /KA|PRS /SU|NNCA /LALAKI|NNC /KO|PRS /PALAN|NNC /GAGAMITON|VBTF /MO|PRS,1
/TARANTADO|JJD /KA|PRS /TALAGA|RBT /WWEROLLINS|FW,1
/DAGDAGAN|VBTF /SU|FW /WORDS|FW /NA|CCP /PO|RBS /BUDA|FW /OPO|FW /SA|CCT /CONVERSATION|FW /HAHA|FW /PARA|CCT /KUNYARI|VBOF /BAKO|RBD /TARANTADO|JJD /HAHA|NNC,1
/BUYUNGON|FW /AKO|PRS /GAGO|NNC /KAMO|NNC,1
/HAHA|FW /IYO|PRSP /NA|CCP /PAKSHET|NNC,1
/DAKULON|VBTF kang|PRS/CCP /KADURATAN|PRI /KUPAL|NNC /KA|PRS,1
/TANGINA|FW /NINDO|FW /GABOS|FW /MGA|DTCP /MADAYAON|NNC,1
maghapon|VBTF/VBAF /EXAM|FW /KO|PRS /PERO|CCT /NAWAWARAN|VBTR /NA|CCP akong|PRS/CCP /GANA|NNC /PUNYETA|NNC,1
/TINAPOS|VBOF /KO|PRS /SU|NNCA /SHIFT|FW /KO|PRS /NA|CCP /MAY|VBH /KASABAY|JJD /NA|CCP tanginang|NNC/CCP /GUEST|FW /NA|CCP /SIYA|PRS /NA|CCP /NAGNE|VBTS /INING|NNC /NAGHAHAPOT|VBTR /KAN|CCB /INCLUSIONS|FW /KAN|FW /VOUCHER|FW /NIYA|PRS /MASKI|CCT /NAKAKAG|RBD /MAN|RBI /SA|CCT /COPY|FW /NIYA|PRS /TAS|FW /SINURIYAWAN|FW /BUDA|FW /BINABAAN|VBOF /PA|RBI /AKO|PRS /PAKYU|RBD /KA|PRS /TERIO|FW /MAHULOG|VBW /KA|PRS /SANA|VBS /SA|CCT /HAGYANAN|FW /NINDO|FW /DANGAG|NNC,1
/PABAYAE|RBD /NA|CCP /SANA|VBS /AN|DTC /DAE|FW /KAYA|CCR /NAGPAPASA|VBTS /KI|FW /MODULES|FW /PUTANGINA|NNC,1
/SANA|VBS /OKAY|JJD /KA|PRS /PA|RBI /PUTA|NNC /HILINGA|JJD /DAW|RBI /GIRAY|FW /SU|FW /MGA|DTCP /IGTYPE|FW /MO|PRS,1
/HAHA|FW /GAGO|FW /EDI|FW /NAGBABAWI|VBTR /PA|RBI /SANA|VBS /PALAN|RBD kitang|RBD/CCP /POINTS|FW /GANON|PRC,1
/MAKAUYAMON|VBW /PUTA|NNC /POGION|NNC /SI|DTP /HOSEOK|NNC,1
/SA|CCT /LEAGUE|FW /MATIC|FW /IG|FW /AAMIN|FW mong|PRS/CCP /DANGAG|VBTF /KA|PRS /PAG|CCR /ML|FW /PLAYER|FW /KA|PRS /HAHA|NNC,1
/PUNYETA|NNC /KA|PRS /LASALLE|FW /TAPUSON|FW /NINDO|FW /INI|FW /WITH|FW /A|FW /WIN|FW /NGANE|FW /MAKAHANGOS|FW /NA|CCP /KITA|NNC /GABOS|FW /KI|FW /MARAY|FW /FOR|FW /A|FW /TWICE|FW /TO|FW /BEAT|FW /DAMAGE|FW,1
/HAHA|FW /PUTANGINA|FW /MO|PRS /NANG|RBW gigigil|VBTS/VBOF /AKO|PRS /SAIMO|NNC /HA|NNC,1
/DAI|JJD /NA|CCP /LUGOD|NNC /AKO|PRS /NAKAKAON|VBTR /NA|CCP /MARAY|FW /GARI|FW /DANGAG|NNC,1
/JUSKO|RBM /MAG|VBW /MOVE|FW /ON|FW /NA|CCP /KAMO|JJD /TANGINA|FW /HARALAMBALUSON|FW /KO|PRS /KAMO|NNC,1
/POGI|RBM /KA|PRS /BA|RBI /TALAGA|RBT /BANDERAHA|RBD /DAW|RBI /AN|DTC /PANDOK|NNC /MO|PRS /DIGDING|FW /KUPAL|FW /KA|PRS,1
/MAOGMAHON|FW /WEEKEND|FW /KO|PRS /HAHA|NNC /SA|CCT /WAKAS|RBW /NAKAHALI|VBTS /MAN|RBI /GIRAY|RBI /KAMI|PRP /NAGKABALIKAN|VBTS /DIN|RBI /KAMI|PRP /MGA|DTCP /TARANTADO|NNC /SA|CCT /SUNOD|JJD /NA|CCP /SANA|VBS /GIRAY|VBOF /MGA|DTCP /GUYS|NNC,1
/TANGINA|FW /KAINI|FW /NI|DTP /KUYA|NNC nahiling|VBTS/CCP /NANG|RBD /SARADO|JJD /SU|NNCA /TIDAHAN|VBOF /MATUKTOK|VBW /PA|RBI /DANGAG|CCR /KA|PRS /BA|RBI,1
/PUTANGINA|NNC /NAMAN|RBI /MAGAYUNON|VBAF /WARA|RBF akong|PRS/CCP /KWARTA|FW /BWISIT|FW /NA|CCP /BUHAY|NNC /INI|NNC,1
/HOI|FW /HALA|FW /DAKULON|FW /NA|CCP /ASSIGNMENTS|FW /PUCHA|FW /GUNA|FW /KO|PRS /INTRODUCE|FW /YOURSELF|FW /SANA|VBS,1
/HALA|NNC /GAGO|NNC /NGONYAN|VBOF /KO|PRS /LANG|RBI nahiling|VBTS/CCP /SU|FW /ASSIGNMENT|FW /HUHU|FW,1
/ANG|DTC /GAGO|NNC /KAN|NNC /CONTENT|FW /NA|CCP /IGREVIEW|FW /KO|PRS /HAHA|FW /DAKULON|FW talagang|RBT/CCP /KADOGSHOWAN|NNC /SA|CCT /FACEBOOK|NNC,1
/ULOL|RBR /SAIMO|NNC /GAGO|NNC /HAHA|NNC,1
/SABI|VBS /MO|PRS /KAYA|CCR /SABAY|RBD /TAS|RBD /NAINOY|VBTS /PUTA|NNC,1
/ULOL|RBR /PIRMI|FW /MO|PRS /PINAGDUDUKDUKAN|VBRF /NA|CCP /PULA|JJD,1
/MAINITON|JJD /PERO|CCT ighihinang|VBTR/CCP /AKO|PRS /KI|FW /MALIPOT|FW /PUCHA|NNC,1
/KAMUNDUON|FW /PUCHA|FW /DAE|FW /AKO|PRS /MALAOG|FW /MAHIBI|FW /NA|CCP /SANA|VBS /AKO|PRS maghapon|VBTF/VBAF,1
/PATAL|JJD /KA|PRS /DAE|RBS /KA|PRS /PA|RBI /NGANE|FW /NAG|FW /REREPLY|FW,1
