pos_tagged,label
/NAGLISUD|VBTS /SI|DTP /TOM|FW /MA|CCP /UTGAN|NNC,0
/NAKAHIMO|VBTS /SI|DTP /MARY|FW /NGA|RBI /MAKAGAWA|VBW /SA|CCT /MA|CCP /UNLORAY|FW /NGA|RBI /VAN|NNC,0
/INYO|PRSP /BA|RBI /DIAY|RBI /NANG|RBW /OTANGON|NNC,0
/BAKGRAWNI|VBTR /AKO|PRS /INIGTABOK|VBTR /NAKO|RBD,0
/UG|NNCA /SI|DTP /LABAN|CCU /MITUBAG|NNC /KANIYA|PRSP kong|PRS/CCP /NAKAKAPLAG|VBTR /AKO|PRS /KARON|NNC /UG|NNCA /KALOOY|NNC /SA|CCT /IMONG|NNC /MGA|DTCP /MATA|NNC,0
/UG|NNCA /ALANG|NNC /SA|CCT /HALAD|NNC /SA|CCT /MGA|DTCP /HALADSAPAKIGDAIT|NNC,0
/ENDIMIKO|JJD /KINI|FW /SA|CCT /PILIPINAS|NNC,0
/NAGBUHAT|VBTS /KO|PRS /OG|NNCA /USA|NNCA /KA|PRS /MANIKA|NNC /PARA|CCT /KAY|DTP /ANN|NNP,0
/MATAWAG|VBW /NGA|RBI /TIGTATOEBA|VBTR /ANG|DTC /MGA|DTCP /TIGGAMIT|NNC /SA|CCT /TATOEBA|NNC,0
/ANG|DTC /MGA|DTCP /KOLONYA|NNC /SA|CCT /ALVEOPARA|FW /ALLINGI|FW /NAGPALIGON|FW /UG|FW /LAINLAING|FW /PORMA|NNC,0
daghang|PRI/CCP /MGA|DTCP /KLINIK|NNC /SA|CCT /SIYUDAD|NNC /NI|DTP /SILVESTRE|NNC,0
/ANG|DTC /MGA|DTCP /INGON|FW /NIANA|FW /NGA|RBI /MGA|DTCP /TAWO|NNC /NAKALIMOT|JJD /SA|CCT /KAIMPORTANTE|JJD /SA|CCT /SIMBAHAN|NNC /O|CCT /PANIMALAY|NNC /SA|CCT /DIYOS|NNC /SA|CCT /ATONG|NNC /KINABUHI|VBOF /NGA|RBI /KRISTIYANO|NNC,0
/GATUON|PRC /PAG|CCR /AYO|NNC /SI|DTP /TOM|NNP,0
/ORAS|NNC /NA|CCP /ARON|FW /MOBAKOD|FW /KA|PRS,0
/ANG|DTC /TAWO|FW /MIILA|FW kang|PRS/CCP /EVA|NNCA /NGA|RBI iyang|VBOF/CCP /ASAWA|NNC /UG|NNCA /KINI|FW /NANAMKON|FW /UG|FW /NAGANAK|VBTS kang|PRS/CCP /CAIN|NNC,0
/ANG|DTC /DIOS|FW /MAGAKUHA|FW /KANIYA|PRSP /GIKAN|NNC /SA|CCT /EGIPTO|NNC /SIYA|PRS /ADUNAY|FW /KUSOG|FW /NGA|RBI ingon|VBTS/VBOF /SA|CCT /VACA|FW /NGA|RBI /IHALAS|VBTF /MAGALAMOY|VBAF /SIYA|PRS /SA|CCT /MGA|DTCP /NASUD|FW /NGA|RBI iyang|PRO/CCP /MGA|DTCP /KAAWAY|NNC,0
daghang|PRI/CCP /MGA|DTCP /HUNYANGO|JJD /DIDTO|NNC /SA|CCT /PARKE|NNC,0
/UG|NNCA akong|PRS/CCP /HAMPAKON|VBOF /ANG|DTC /MGA|DTCP /PUMOLUYO|VBAF /NIINING|NNC /CIUDARA|NNC,0
/MEDYO|JJCC /GANAHAN|VBOF /KO|PRS /NIYA|PRS,0
/DILI|RBW /KAAYO|CCB /SIYA|PRS /KABALO|RBM /MAG|VBW /ININGLES|VBOF,0
/BUSA|JJD /SI|DTP /MOISES|FW /NAGHATAG|VBTS /UG|NNCA /SUGO|NNC kang|PRS/CCP /ELEAZAR|NNC /ANG|DTC /SACERDOTE|NNC,0
/KONDILI|NNC /SA|CCT /DAPIT|NNC /NGA|RBI /PAGAPILION|NNC /NI|DTP /JEHOVA|NNPA /NGA|RBI imong|PRO/CCP /DIOS|NNC,0
/KASINGDALO|JJCC /KAHA|JJD /NI|DTP /MARY|FW /SI|DTP /TOM|NNP,0
/KARON|JJD /NA|CCP /OG|NNC /ANG|DTC /BUNTOD|FW /NITAGO|FW /NA|CCP /SA|CCT /PANGANOD|NNC,0
/KARON|NNC /KINI|FW /MAO|FW /ANG|DTC /SUGO|NNC,0
unsang|RBW/CCP /ORASA|FW /DIAY|FW /KA|PRS /SAGAD|RBD /MOGIKAN|VBOF /SA|CCT /IINYOHA|VBTF,0
/NASA|RBL /LAHI|NNC /NGA|RBI /KAPITULO|NNC /ANG|DTC /KINABUHI|VBOF /NI|DTP /BENNY|NNC,0
/UG|NNCA /GIHATAG|VBOF /NI|DTP /ABRAHAM|NNC /ANG|DTC /TANAN|PRI /NGA|RBI /IYA|PRS kang|PRS/CCP /ISAAC|NNPA,0
daghang|JJD/CCP /OLIBO|NNC /ANG|DTC /GANAHAN|VBOF /NI|DTP totong|NNC/CCP /SA|CCT iyang|NNC/CCP /PITSA|NNC,0
/DAKO|NNC /ANG|DTC /POPULASYON|NNC /SA|CCT /SIYUDAD|NNC,0
/BAHALAG|JJD /NAPULO|VBTS /KA|PRS /LIBO|NNC,0
/BUOT|JJD /KA|PRS /BA|RBI /NGA|RBI /MAGPALIT|VBW /KO|PRS /UG|NNCA /BISAN|RBW /UNSA|NNC,0
/SIYA|PRS /NGA|RBI /DILI|RBM /MASUKO|JJD /MAGAHIMO|VBAF /SA|CCT /KABUANGAN|PRI /UG|NNC /ANG|DTC /USA|NNCA /KA|PRS /TAWO|RBT /NGA|RBI /DAUTAN|PRI /UG|NNCA /MGA|DTCP /PAAGI|NNC /GINADUMTAN|NNC,0
/DILI|FW /NIMO|FW /MATAGNA|FW akoang|NNC/CCP /GIPANINGKAMOTAN|VBOF /PARA|CCT /SA|CCT /IMOHA|NNC,0
/UG|CCT /GISUGINLAN|VBTR /SILA|PRP /SA|CCT /MGA|DTCP /NAKAKITA|VBTS /NIINI|FW /GIUNSA|FW /SA|CCT /PAGAYO|NNC /ANG|DTC /TAWO|NNC /NGA|RBI /GIYAWAAN|NNC,0
/NGANO|JJD /NAAY|RBR /GUSTO|VBS /MOPATAY|VBAF /KAY|DTP /TOM|NNP,0
/LINGIN|VBOF /ANG|DTC /MGA|DTCP /BINTANA|NNC /DIDTO|NNC /SA|CCT /KAPIHAN|NNC,0
/UG|FW /USA|FW /KA|PRS kanding|PRSP/CCP /NGA|RBI /LAKE|FW /ALANG|CCT /SA|CCT /HALADTUNGODSASALA|NNC /LABUT|NNC /PA|RBI /SA|CCT /DAYON|NNC /NGA|RBI /HALADNGASINUNOG|NNC,0
/UG|NNCA kong|PRS/CCP /ANG|DTC /TAWO|FW /WALAY|FW /USA|FW /NGA|RBI /MAGLUKAT|VBW /NIANA|NNC,0
/UG|NNCA /KAMO|JJD /MAGAKAON|VBAF /SA|CCT /UNOD|NNC /SA|CCT inyong|PRSP/CCP /MGA|DTCP /ANAK|NNC /NGA|RBI /LALAKE|NNC,0
/USA|RBR /KA|PRS /TINGOG|VBOF /NABATI|VBTS /DIDTO|NNC /SA|CCT /RAMA|NNC,0
/GIDUDAHAN|VBTS /SA|CCT /MGA|DTCP /AWTORIDAD|NNC /NA|CCP /ANG|DTC /GRUPO|NNC /NG|CCB /NIPATAY|NNC /SA|CCT /USA|NNC /KA|PRS /PULISMAYNILA|NNC /UG|NNCA /GIKUHA|VBOF /ANG|DTC /NAA|FW /SA|CCT /P|NNCA /MILYON|NNC /NGA|RBI /KANTIDAD|NNC /SA|CCT /KWARTA|NNC /UG|CCB /ALAHAS|NNC /SA|CCT /USA|NNC /KA|PRS /SAKYANAN|VBOF /SA|CCT /STA|FW /CRUZ|FW,0
/KAY|DTP /MAO|NNP /KINI|FW /ANG|DTC /GIINGON|VBOF /NI|DTP /AMOS|NNPA /SI|DTP /JEROBOAM|FW /MAMATAY|VBW /PINAAGI|VBOF /SA|CCT /ESPADA|NNC,0
/BUSA|FW /NGANO|FW /BA|FW /NGA|RBI /MAGPAKAMATAY|VBW /KAMI|PRP /SA|CCT /ATUBANGAN|NNC /SA|CCT /IMONG|NNC /MGA|DTCP /MATA|NNC,0
/NAA|VBTS /BAYY|FW /GUSTO|VBS /SI|DTP /TOM|FW kang|PRS/CCP /MARY|NNC,0
/MAKITAN|VBW /NI|DTP /SILVESTRE|NNC /ANG|DTC /MADREMADRE|VBW /SA|CCT /SUROYANAN|NNC,0
/ANG|DTC /TANAN|PRI /NGA|RBI /UWAK|RBD ingon|VBTS/VBOF /SA|CCT iyang|NNC/CCP matang|NNC/CCP,0
/NAWALA|VBTS /ANG|DTC /GAGMAY|VBTF /NGA|RBI /BUKID|NNC /SA|CCT ilang|PRQ/CCP /PAMILYA|NNC,0
/TANAN|PRI /MI|NNCA /ANIA|FW /DIRI|FW,0
/ANG|DTC /ISLA|NNC /SA|CCT /SIARGAO|FW /USA|FW /KA|PRS /TAGOANAN|RBW /ALANG|NNC /SA|CCT /NAHUKMAN|VBTS /NGA|RBI /AMERIKANO|CCT /NGA|RBI /SMUGGLER|NNC /SA|CCT /DROGA|NNC /UG|CCT /NEGOSYANTE|NNC /SA|CCT /SURFING|FW /NGA|RBI /SI|DTP /MIKE|FW /BOYUM|FW,0
/ANG|DTC /YUTA|FW /MANGITNGIT|FW /INGON|FW /SA|CCT tungang|NNC/CCP /GABII|NNC,0
/AYAW|RBF /UG|NNCA /KAWOTA|NNC /KALOTA|NNC,0
/UG|NNCA /KINING|FW /SULATA|FW /MAO|FW /ANG|DTC /GINASULAT|FW /MENE|FW /MENE|FW /TEKEL|FW /UPHARSIN|FW,0
/UG|FW /MIGULA|FW /ANG|DTC /HARI|NNC /SA|CCT /SODOMA|FW /SA|CCT /PAGSUGAT|NNC /KANIYA|PRSP,0
/DILI|RBM /KA|PRS /MAGBATON|VBTF /UG|NNCA laing|PRO/CCP /MGA|DTCP /DIOS|NNC /SA|CCT /ATUBANGAN|NNC /KO|PRS,0
/UNSAON|RBW /BA|RBI /NAKO|VBTS /PAGKADATO|NNC,0
/BUSA|FW magabantay|VBTF/VBAF /KAMO|JJD /SA|CCT /PAGBUHAT|NNC /SUMALA|VBAF /SA|CCT /GISUGO|NNC /KANINYO|NNC /NI|DTP /JEHOVA|NNPA /NGA|RBI inyong|PRSP/CCP /DIOS|FW /DILI|FW /KAMO|FW /MOTIPAS|FW /NGADTO|FW /SA|CCT /TOO|NNC /NI|DTP /NGADTO|NNC /SA|CCT /WALA|VBN,0
/SALAMAT|RBS /SA|CCT imohang|NNC/CCP /PAGPASABOT|NNC,0
/UG|RBR /GIBUHAT|NNC /SA|CCT /DIOS|NNC /ANG|DTC /HAWAN|NNC /UG|NNC /GILAIN|VBOF /ANG|DTC /MGA|DTCP /TUBIG|NNC /NGA|RBI /DIHA|NNC /SA|CCT /ILALUM|NNC /SA|CCT /HAWAN|NNC /GIKAN|NNC /SA|CCT /MGA|DTCP /TUBIG|NNC /NGA|RBI /DIHA|NNC /SA|CCT /IBABAW|JJD /SA|CCT /HAWAN|FW /UG|FW /NAHIMO|FW /KINI|FW,0
/GUSTO|VBS /NAKO|RBD /NGA|RBI /UBANAN|VBOF /KO|PRS /NIMO|NNC,0
/NIHUNONG|VBTS /ANG|DTC /TARTANELYA|NNC /SA|CCT /ATUBANGAN|NNC /NI|DTP /ARIEL|NNC,0
/UG|NNCA /ANG|DTC /MGA|DTCP /ANAK|NNC /NGA|RBI /LALAKE|NNC /NI|DTP /URIEL|NNC /SI|DTP /MISAEL|NNC,0
daghang|PRI/CCP /LEON|NNC /DIDTO|NNC /SA|CCT /PARKE|NNC,0
/NAGNONG|VBTS /WALAY|RBD /TAKSI|NNC /SA|CCT /PARADAHAN|NNC /KARON|NNC,0
/WALA|VBN /KAY|DTP /GIHIMO|VBOF /NGA|RBI /MAAYO|JJD /BISAN|NNC /SA|CCT /GAMAY|JJD /NGA|RBI butang|NNC/CCP,0
/NAGALIGO|VBTS akong|PRS/CCP /AMAHAN|NNC /BAGO|RBW /MANIHAPON|NNC,0
/UNTA|JJN /DI|RBF /NAKO|RBD /MAPILDI|VBW,0
/KINI|FW /ANG|DTC /SANGPUTANAN|NNC /SA|CCT /PAGHUSAY|NNC /SA|CCT /KASO|NNC /SA|CCT /PAGPATAY|NNC /SA|CCT /TOCHIGI|NNC,0
/MUSULAT|FW /BAH|FW /SI|DTP /TOMAS|NNPA /KARON|FW /DAYON|NNC,0
/SAMA|CCB /NAKO|RBD daghang|PRI/CCP /MGA|DTCP /HIGALA|NNC /SI|DTP /LUCY|NNP,0
/MAGUNSA|VBAF /KA|PRS /MAN|RBI /LANG|RBI /UG|NNCA /WA|RBF /NA|RBI /KO|PRS,0
/UG|NNCA /MIINGON|NNC /ANG|DTC /HARI|NNC kang|PRS/CCP /ABIATHAR|NNC,0
/UG|NNCA /ANG|DTC iyang|NNC/CCP /KAMOT|JJD igabutang|VBTS/CCP /NIYA|PRS /SA|CCT /IBABAW|NNC /SA|CCT /ULO|NNC /SA|CCT /IYANG|NNC /HALAD|NNC,0
/NAG|VBTS /PUTO|NNC /BIAN|NNC /SI|DTP /PENELOPE|FW /SA|CCT /KUSINA|NNC,0
/TALIWALA|NNC /SA|CCT /MAYO|NNC /UG|NNCA /AGOSTO|NNC,0
/WALA|VBN /SIYA|PRS maghimo|VBTF/VBAF /MGA|DTCP /SINULAT|VBTS /LABING|JJN /MENOS|FW /DILI|FW /BAHIN|FW /SA|CCT /PILOSOPIYA|NNC /USA|NNC /LAMANG|RBI /USA|NNCA /KA|PRS /BERSIKULO|NNC /SA|CCT /BALAK|NNC /NGA|RBI /GILANGKUBAN|VBTS /NIYA|PRS /NGA|RBI /MABUHI|VBW,0
/APAN|RBR /KAMI|PRP /MAGAANDAM|VBTF /NGA|RBI /SANGKAP|NNC /SA|CCT /HINAGIBAN|FW /ARON|FW /SA|CCT /PAGLAKAW|VBW /UNA|CDB /SA|CCT /MGA|DTCP /ANAK|NNC /SA|CCT /ISRAEL|NNC,0
/ANG|DTC /ABOKADO|NNC /KAY|DTP /USA|NNP /KA|PRS /PRUTAS|NNC,0
/GANAHAN|PRC /BA|RBI /KA|PRS /MAGLUTO|VBW /UG|NNCA /PAGKAONG|VBW /HINAPON|VBOF,0
/UG|NNCA /SI|DTP /SIHON|FW /WALA|VBN /TUMUGOT|VBAF /SA|CCT /ISRAEL|NNC /SA|CCT /PAGAGI|NNC /SA|CCT iyang|NNC/CCP /UTLANAN|FW /APAN|FW /SI|DTP /SIHON|FW /NAGTIGUM|FW /SA|CCT /TIBOOK|NNC niyang|PRS/CCP /KATAWOHAN|NNC,0
/HAWOD|FW /MAGBAYLE|FW akong|PRS/CCP /AMIGO|NNC,0
/WALA|VBN /KAY|DTP /ANGAY|NNC /SA|CCT /IMONG|NNC /TRABAHO|NNC,0
/ANG|DTC /UBAN|NNC pang|RBI/CCP /MGA|DTCP /DAGWAY|NNC /NGA|RBI /MAGAMIT|VBW /SA|CCT /PAGAGAY|NNC /SA|CCT /MGA|DTCP /LABI|NNC /SA|CCT /DAGAT|NNC,0
/DILI|RBM /KA|PRS /MAGDUMOT|VBAF /SA|CCT /IDUMEAHANON|NNC,0
/DILI|CCR /KA|PRS /ANGAY|JJD /MOSALIG|NNC /SA|CCT /TABANG|NNC /SA|CCT /UBANG|NNC /TAWO|NNC,0
/WALAY|RBF /MOPASAN|NNC /SA|CCT /IMONG|NNC /MGA|DTCP /GUBOT|FW /NGA|RBI /GIBUHAT|NNC,0
/DUOL|NNC /ANG|DTC /PRANSIYA|NNC /SA|CCT /ALEMANYA|NNC,0
kadtong|NNC/CCP /NAGAPATAY|VBTR /UG|NNCA /USA|NNCA /KA|PRS /VACA|FW /NGA|RBI /TORO|NNC /SAMA|CCB /DA|NNC niadtong|NNC/CCP /NAGAPATAY|VBTS /SA|CCT /USA|NNC /KA|PRS /TAWO|RBM kadtong|NNC/CCP /NAGAHALAD|VBTR /UG|NNCA /USA|NNCA /KA|PRS /CARNERO|FW /NGA|RBI /NATI|RBM,0
/NAMATAY|VBTS akong|PRS/CCP /LOLO|NNC /TULO|RBM /KA|PRS /TUIG|JJD /NA|CCP /ANG|DTC /MILABAY|NNC,0
/UG|NNC /SA|CCT /PAGKASALOP|NNC /SA|CCT /ADLAW|NNC,0
/PERMI|VBS /KO|PRS /NIMO|NNC /GINAPAKURATAN|NNC,0
daghang|PRI/CCP /ISKULTURA|NNC /SI|DTP /SILVESTRE|FW /SA|CCT /BALAY|NNC /NIYA|PRS,0
/MAKITAN|VBW /NI|DTP /SILVESTRE|NNC /ANG|DTC /KASTILYO|NNC /SA|CCT /SUROYANAN|NNC,0
/GAGAMIT|VBTF /UG|NNCA /MGA|DTCP /LETRA|NNC /NGA|RBI /ANAAY|FW /KUDLIT|FW /ANG|DTC kadaghanang|NNC/CCP /SINULTIAN|NNC,0
/SA|CCT /ALEMAN|FW /DAGHANG|FW /LAHILAHI|FW /NGA|RBI /DAYALEKTO|NNC /ANG|DTC /GINA|NNC /ISTORYA|NNC,0
/USA|RBR /KA|PRS /BABAYE|VBTF /ANG|DTC /NAMATAY|VBTS /SA|CCT /SUNOG|NNC /NGA|RBI /NIULBO|VBTS /SA|CCT /BARANGAY|NNC,0
/GIHILANTAN|VBTR karong|NNC/CCP /HAPON|RBW /ANG|DTC /PASYENTE|NNC,0
/NIULAN|VBTS katong|NNC/CCP /PAGSUROY|NNC /NAKO|RBD /KAGAHAPON|CCB,0
/GIINNGON|VBOF /SA|CCT /RADYO|NNC /NGA|RBI /MOULAN|NNC /UGMA|NNC,0
/UG|NNCA /SILA|PRP /MINGPANAW|VBTS /GIKAN|NNC /SA|CCT /CADES|FW,0
/GIPUKAW|VBTS /NIYA|PRS /SI|DTP /TOM|NNP,0
unsang|JJD/CCP /KLASE|NNC /NGA|RBI /TSOKOLATE|NNC /ANG|DTC /GUSTO|VBS /NIMO|NNC,0
/GIHIGUGMA|VBTR /PA|RBI /NAKO|RBD /SI|DTP /TOM|NNP,0
/ANG|DTC ginapamulong|NNC/CCP /SA|CCT imong|JJD/CCP /MGA|DTCP /NGABIL|FW /MATNGONAN|FW /MO|PRS /UG|NNCA /BUHATON|FW /INGON|FW /SA|CCT imong|NNC/CCP /GISAAD|JJD kang|PRS/CCP /JEHOVA|NNC /NGA|RBI imong|PRO/CCP /DIOS|NNC,0
/ANG|DTC /TRAK|NNC /GIKAN|NNC /SA|CCT /BUTUAN|FW /CITY|FW /UG|FW /PADULONG|FW /SA|CCT /ZAMBOANGA|FW /CITY|FW,0
/GUSTO|VBS /NAKO|RBD /BUHATON|RBD /DAYON|RBD /NIMO|RBD,0
/ANG|DTC /MGA|DTCP /CORALLITE|FW /PAREHAS|JJC /NGA|RBI /MIKAYLAP|NNC,0
/SIGURO|RBM /MAWALA|VBW /MI|NNCA /OG|NNCA /PILA|NNC /KA|PRS /MGA|DTCP /ADLAW|NNC,0
/NGA|RBI /MIPAKITA|VBTF /NGA|RBI /MAHIMAYAON|VBW /UG|NNCA /NANAGSULTI|VBTR /MAHITUNGOD|VBW /SA|CCT /KAMATAYON|NNC /NI|DTP /JESUS|FW /NGA|RBI iyang|VBOF/CCP /MAHIAGUMAN|FW /DIDTO|FW /SA|CCT /JERUSALEM|NNC,0
/NAPATAY|VBTS /SA|CCT /PULISYA|NNC /ANG|DTC /USA|NNCA /KA|PRS /MIYEMBRO|NNC /SA|CCT /ABU|FW /SAYYAF|FW /GROUP|FW /SA|CCT /TUNGAWAN|NNC,0
/KINAHANGLAN|VBTR /NIMO|RBT /NGA|RBI /AYOHON|NNC /ANG|DTC /ORASAN|NNC /ULAHI|NNC /SIYA|PRS,0
gimandoan|VBTS/VBOF /AKO|PRS /SA|CCT /DOKTOR|NNC /NGA|RBI /MAGHIGDA|VBW /RA|NNC,0
murag|RBW/CCP /NALISUDAN|VBTS /KA|PRS /UG|NNCA /SUGAT|NNC /SA|CCT /IYAHA|NNC /KARON|NNC,0
/UNYA|RBR /DIDTO|NNC /KAMO|JJD /SA|CCT /CADES|FW /SA|CCT daghang|PRI/CCP /MGA|DTCP /ADLAW|NNC,0
/DIDTO|NNC /SA|CCT /GAWAS|FW /HAGUROS|FW /KAAYO|CCB /ANG|DTC /BAGYO|NNC,0
/WALA|VBN /SI|DTP /BISAN|RBW /KINSA|VBOF /ANG|DTC /MAKABALO|VBW /SA|CCT /TANAN|PRI,0
/NINDOT|VBTS /GYUD|FW /KINI|FW /NGA|RBI /PANANAW|NNC /SA|CCT /BUKID|NNC,0
/SI|DTP /TOM|FW /ANG|DTC imong|NNC/CCP /NAKITA|VBTS,0
/WALAY|RBF /TRABAHO|NNC /SI|DTP /TOM|FW /KARON|NNC,0
/NAGHIKAY|VBTS /OG|NNC /SAMPORADO|NNC /SI|DTP /AMANDA|NNC /SA|CCT ilang|PRQ/CCP /KUSINA|NNC,0
/GALUTO|PRC /OG|FW /CHOSILOG|FW /SI|DTP /JOSH|NNP,0
/USA|RBR /KA|PRS /LALAKI|VBTF /NGA|RBI /ANGKAS|NNC /ANG|DTC nakitang|RBD/CCP /PATAY|JJD /SA|CCT /C|NNC /ROAD|FW /SA|CCT /TAGUIG|NNC kaniadtong|JJD/CCP /LUNES|NNC /SA|CCT /GABII|NNC,0
/UG|NNCA /ANG|DTC iyang|NNC/CCP /PANON|NNC,0
/SA|CCT /PANANAW|NNC /BA|RBI /NIMO|RBM /MAGUSTUHAN|VBW /NIYA|PRS akoang|NNC/CCP /REGALO|NNC,0
/SA|CCT /DATOS|NNC /GIKAN|NNC /SA|CCT /WESTERN|FW /MINDANAO|FW /COMMAND|FW /NG|CCB /ARMED|FW /FORCES|FW /OF|FW /THE|FW /PHILIPPINES|FW /AFP|FW /NGA|RBI /NAKUHA|VBTS /SA|CCT /RADYO|NNC /INQUIRER|NNC,0
/ANG|DTC /INTERNET|NNC /KAY|DTP /SERYOSO|JJD /NG|CCB /LUGAR|NNC,0
/NAGKALAT|VBTS /SILA|PRP /UG|NNCA /MAHALON|VBW /NGA|RBI /BUTANG|JJD /ANG|DTC /LAPOK|NNC /NGA|RBI /KAMOT|NNC,0
/GAWAS|JJD /DIRI|NNC /SA|CCT akong|PRS/CCP /OPISINA|NNC,0
/KAY|DTP /DIHA|NNP /SA|CCT /KAMATAYON|JJD /WALAY|FW /PAGHANDUM|FW /MAHITUNGOD|FW /KANIMO|FW /KINSA|FW /BA|FW /ANG|DTC /MAGAPASALAMAT|VBTF /KANIMO|JJD /DIDTO|NNC /SA|CCT /SHEOL|NNC,0
/KON|NNC /BUOT|JJD /KA|PRS /HALA|FW /LAYAS|FW /KARON|FW /DAYON|NNC,0
/NAA|VBTS /SIYAY|NNC /GAMAY|JJD /NGA|RBI /LAWAS|NNC,0
/GIPAKATAWHAN|VBOF /KO|PRS /SA|CCT /ISRAEL|NNC,0
/NAKAKAWIT|VBTR /SI|DTP /TOMAS|NNPA /SA|CCT /MGA|DTCP /NANGAGI|VBTS,0
/PWEDE|VBS /MULINGKOD|VBOF /KO|PRS /SAIMONG|RBW likoran|VBTS/VBOF,0
dakong|JJD/CCP /KATINGALA|NNC /UG|NNCA /PAGPAMUGNAW|NNC /SA|CCT /USA|NNC /KA|PRS /SENIOR|FW /CITIZEN|FW /ANG|DTC /NAHIBALOAN|VBTS /NIYA|PRS /NGA|RBI /PATAY|JJD /NA|CCP /SIYA|PRS /BASE|NNC /SA|CCT /LISTAHAN|NNC /SA|CCT /PHILIPPINE|FW /HEALTH|FW /INSURANCE|FW /CORPORATION|FW /PHILHEALTH|FW,0
/SUMALA|VBAF /SA|CCT /GIDAGHANON|NNC /SA|CCT tanang|RBD/CCP /MGA|DTCP /LALAKE|NNC /SUKAD|NNC /SA|CCT /USA|NNC /KA|PRS /BULAN|VBOF /ANG|DTC /PANUIGON|NNC /UG|NNC /NGADTO|NNC /SA|CCT /ITAAS|NNC,0
/ANG|DTC /KLIMA|NNC /SA|CCT /PILIPINAS|FW /PAREHAS|JJC /SA|CCT /KENYA|NNC /UG|NNC /TUNGOD|NNC /NIINI|FW /ANG|DTC /MGA|DTCP /HAYOP|NNC /SA|CCT /PARKE|NNC /KAY|DTP /MITUNGHA|NNC,1
/KINSA|JJD /ANG|DTC /GIPAAK|NNC /NI|DTP /TOM|NNP,0
/KINI|FW /MAANYAG|FW /NGA|RBI /LUNGSOD|NNC,0
/ANG|DTC /ORAS|NNC /RA|NNC /ANG|DTC /MAKASULTI|VBW,0
/ANG|DTC /KAALAM|CCB /ANAA|NNC /SA|CCT /ATUBANGAN|NNC /SA|CCT nawong|VBTS/CCP niadtong|NNC/CCP /MAY|VBH /SALABUTAN|NNC /APAN|NNC /ANG|DTC /MGA|DTCP /MATA|NNC /SA|CCT /USA|NNC /KA|PRS buang|NNC/CCP /ANAA|JJD /SA|CCT /MGA|DTCP /KINATUMYAN|VBTR /SA|CCT /YUTA|NNC,1
/NAG|VBTS /SANDAL|NNC /SI|DTP /PEDRO|NNC /SA|CCT /BAYBAY|NNC,0
/UG|NNCA kang|PRS/CCP /ADORAM|FW /UG|FW /UZAL|FW /UG|FW /DICLA|FW,0
/GITOKAHAN|VBOF /BITAW|CCB /NAMO|RBD /KAMOG|JJD /PLAWTA|NNC,0
/SIYA|PRS /NAKAPUYO|VBTS /SA|CCT /PIKAS|NNC /NGA|RBI /DALAN|NNC,0
/KAY|DTP /KINAHANGLAN|VBTR /KITA|NNC /MAMATAY|VBW,0
/KUNG|CCR /WALA|VBN /SIYA|PRS /NIABOT|VBOF /MAG|VBW /UNSA|JJD /MAN|RBI /KA|PRS,0
/ANG|DTC /MONTIPORA|FW /AEQUITUBERCULATA|FW /LUMAD|FW /SA|CCT /REHIYON|NNC /SA|CCT /INDOPACIFIC|FW,0
/SA|CCT /UNOM|FW /KA|PRS /ADLAW|FW /MAGAKAON|FW /KA|PRS /UG|NNCA /MGA|DTCP /TINAPAY|NNC /NGA|RBI /WALAY|FW /LEVADURA|FW,0
/WALA|VBN /PA|RBI /NIBUNDAK|VBOF /ANG|DTC /ULAN|NNC /PERO|CCT /HAPIT|JJD /NA|CCP /GYUD|NNC,0
/UNSA|JJD /ANG|DTC /IMONG|NNC /GINAPANGITA|NNC,0
/UG|NNCA /PAGAPUTLON|VBW /KO|PRS /ANG|DTC /NAGAPUYO|VBTS /GIKAN|NNC /SA|CCT /ASDOD|NNC,0
/KINAHANGLAN|VBTR /NAKO|RBD /OG|RBD /PAN|RBD /UG|NNCA /GATAS|NNC,0
/UG|NNCA /ANG|DTC /MGA|DTCP /ANAK|NNC /NGA|RBI /LALAKE|NNC /NI|DTP /ISSACHAR|VBTS /SI|DTP /TOLA|NNP /UG|NNCA /SI|DTP /PHUA|NNP /UG|NNCA /SI|DTP /JOB|NNP /UG|NNCA /SI|DTP /SIMRON|NNC,0
/UNSAY|JJD /NGALAN|NNC /SA|CCT /IMONG|NNC /IGSOON|VBTF /NGA|RBI /BAYE|NNC,0
/ANG|DTC /MGA|DTCP /PISO|NNC /DALI|JJD /RANG|RBM /MATUKOB|VBW /GIBANABANA|VBOF /NGA|RBI /MGA|DTCP /UG|NNCA /KOLEKSYON|NNC /SA|CCT /SALAG|NNC,0
kang|PRS/CCP /SIMEON|NNC /SI|DTP /SELUMIEL|FW /ANG|DTC /ANAK|NNC /NGA|RBI /LALAKE|NNC /NI|DTP /ZURISADDAI|NNP,0
/PAMILIN|FW /ASA|FW /ANING|FW /MGA|DTCP /BOLPENA|NNC /NI|DTP,0
/UG|NNC /SA|CCT /DALAN|NNC /PAINGON|NNC /SA|CCT /KALINAW|NNC /SILA|PRP /WALA|VBN /MANGHIBALO|NNC,0
/GANAHAN|VBOF /KO|PRS /MAKADULA|JJD /TIKA|NNC /OG|NNCA /TENIS|FW /PAGABOT|NNC /SA|CCT /PANAHON|NNC,0
