word,frequency
klaro,96
klarong,16
klase,99
klasehan,1
klasehana,1
klasehanan,1
klaseklaseng,1
klaseng,9
klasikal,1
klasmet,1
klawn,1
klimley,1
klinikal,1
klinti,2
kliyente,1
klyeng,1
ko,2101
koakong,1
kobrador,1
kodswits,1
koeksistensiya,1
kogsabot,1
kokahadlok,1
kolehiyo,2
koleksyon,3
kolekta,1
kolektor,2
kolesterol,1
kolon,4
kolonista,1
kolonya,14
koloranan,1
kolorites,1
kolorrosas,1
kolr,1
kolum,3
komandante,1
kombiksyon,3
kombira,5
kombustiyon,1
komedor,1
komedya,3
komedyante,1
komentaryo,1
komersyal,2
komersyo,1
komisyon,5
komite,1
komiti,1
komitiba,3
komitido,1
komkom,1
komon,1
komonwelt,1
kompakdisk,1
kompaniya,2
kompanya,3
kompara,1
kompay,2
komperensya,1
komplikado,4
komplikasyon,1
komportable,2
komposisyon,2
kompyansado,1
kompyutadora,1
kompyuter,22
komunidad,9
komunista,2
komusta,1
komuter,1
konde,1
kondili,28
kondisyon,2
kondol,1
koneho,1
koneksyon,3
konggresong,1
kongresista,6
kongreso,2
konklusyon,1
konong,1
konseho,1
konsensya,2
konsepto,2
konserbatibo,1
konsert,2
konstitusyon,2
konstitusyonal,1
konstruksyon,1
konsumo,2
konsyerto,3
kontahay,1
kontaminado,2
kontaminasyon,1
kontento,2
kontractor,1
kontrata,2
kontribusyon,1
kontrobersiya,2
kontrobersya,1
kontrobersyal,4
koog,1
kooperasyon,2
kopa,3
koponan,1
kopya,3
kopyaha,1
korales,4
korals,1
korbata,1
koreano,1
koreo,1
korteng,1
koryano,1
korzo,1
kosina,1
kostumbre,3
kotamaya,1
koton,1
kotonkendi,1
kotse,14
kotubag,1
koypyahon,1
krame,1
krema,5
krimen,11
kriminal,2
krisis,2
krisjuper,1
kristianismo,1
kristiyanidad,1
kristiyano,2
kristiyanong,1
kristohanong,1
kristuhanon,1
kristyano,1
kritikal,3
kritisismo,6
kromosoma,1
krus,5
ksakay,1
ksenopobya,1
kuarta,3
kubano,1
kubeta,1
kubng,1
kudlit,1
kudyapi,1
kugan,1
kugihan,5
kugita,1
kugmo,1
kuha,15
kuhaa,20
kuhaan,2
kuhaon,20
kukhan,1
kuko,3
kulang,7
kulangan,2
kulata,1
kulatug,2
kulay,2
kulon,2
kulturang,1
kulubot,1
kulungan,2
kumagko,3
kumain,1
kumalagiw,2
kumalagko,2
kumawas,1
kumpara,7
kumpirmado,1
kumpirmadong,3
kumpleto,1
kumpyoter,1
kumuha,8
kumunsulta,1
kumusta,11
kun,95
kundili,4
kundol,1
kuneho,8
kung,445
kunot,1
kunoy,1
kuns,1
kupo,2
kupon,1
kupot,2
kuptan,2
kupti,2
kurapsyon,1
kurbata,7
kurbataha,2
kursonada,1
kursunada,1
kursunadahan,1
kurtina,11
kurukunto,2
kuryente,5
kusgan,19
kusganon,7
kusganong,1
kusgi,2
kusina,101
kusinera,1
kusinero,4
kusion,3
kuskosi,2
kuso,1
kusog,49
kuspad,1
kustilsyo,1
kustodiya,2
kusug,3
kusuga,1
kusundalohan,1
kutchilyo,2
kuto,1
kutob,5
kutsara,11
kutsarita,2
kutsilyo,9
kutsina,2
kutsinta,7
kutub,2
kuwaa,1
kuwadrado,3
kuwadrados,1
kuwadro,2
kuwang,1
kuwaon,1
kuwarta,1
kuwartang,1
kuwarto,18
kuwenta,1
kuwintas,1
kuyabog,5
kuyaw,6
kuyog,6
kuyogba,1
kwaan,1
kwaknit,1
kwarenta,3
kwarta,84
kwartaha,3
kwartahan,1
kwartang,5
kwarto,57
kwartoha,5
kwato,1
kwatro,1
kwazulunatal,1
kwelyo,1
kwenta,1
kwento,1
kwenya,1
kwerdas,1
kweti,2
kwis,1
kyut,4
l,2
laad,1
laay,2
lababo,1
labad,1
labahunon,1
labanganan,1
labas,5
labaw,40
labawng,8
labay,2
labhan,2
labhonon,1
labhunonn,1
labihan,3
labing,129
laboratoryo,2
labot,27
labrusca,1
labud,1
labut,43
labutlabot,2
lacaba,2
lachis,5
ladang,2
lagab,3
lagablab,2
lagala,1
lagarat,2
lagas,2
lagay,2
lagda,5
lagdok,1
laglagon,2
lagmit,5
lagom,2
lagot,1
lagpas,3
lagsaw,6
lagyo,1
lahi,41
lahig,1
lahilahi,2
lahing,3
lainlaig,1
lainlain,9
lainlaing,28
laissezfaire,1
lakake,1
lakambini,1
lakang,5
lakat,2
lakaw,14
lakeng,43
lakiha,3
laking,1
lakinon,1
lakip,24
lakra,1
lalake,494
lalaki,104
lalakideterminado,1
lalaking,4
lalang,3
lalawigan,23
lalim,1
lalison,1
lalke,1
lalom,4
=======
kaaway,9
kaayo,81
kaayog,1
kaayohan,4
kaayong,4
kababayan,2
kababayen,1
kabaga,1
kabahin,1
kabalaka,4
kabalaoran,5
kabalo,46
kabalong,2
kabanayan,3
kabankalan,1
kabaskog,2
kabataan,2
kabatok,1
kabaw,5
kabayo,10
kabhang,1
kabilin,3
kabog,1
kabos,2
kabuang,2
kabuangan,5
kabubuton,5
kabugat,2
kabugaton,1
kabugatong,1
kabukiran,2
kabungturan,1
kabuntagon,1
kabuok,1
kabus,8
kadagatan,3
kadaghan,7
kadaghanan,14
kadaghanang,1
kadaghang,2
kadagkuan,1
kadako,6
kadakon,1
kadaku,1
kadalanan,3
kadali,1
kadanghag,1
kadaogan,1
kadaot,3
kadaugan,1
kadaut,3
kadautan,4
kadiyot,2
kadlawon,1
kadto,9
kadtong,44
kadugangan,1
kadugay,4
kadugayan,1
kadugayon,2
kaduha,1
kadungganan,4
kagabhion,3
kagabi,1
kagabii,2
kagahapon,3
kagahum,3
kagamitan,2
kagaw,1
kagawasan,1
kagtungang,1
kagubatan,2
kagubot,2
kagulanan,3
kagulangon,1
kaguol,3
kagutom,1
kahadlok,5
kahadlokan,1
kahadloki,1
kahalayo,1
kahangturan,3
kahaponan,1
kaharian,1
kahawaon,1
kahayag,1
kahayupan,18
kahibalo,28
kahibaloan,1
kahibaw,3
kahibulongan,1
kahiladman,2
kahilomon,1
kahimayaan,1
kahimsog,6
kahimtang,9
kahimutan,1
kahinguhaan,1
kahinumdom,2
kahinungdan,1
kahitasan,2
kaholugan,1
kahon,3
kahoy,23
kahubo,1
kahugawan,1
kahulogan,1
kahumanan,1
kahumok,1
kahumot,1
kahusay,1
kaigsoonan,2
kailog,1
kaimportante,1
kaingin,1
kainit,1
kaistorya,2
kakaapas,1
kakahoyan,2
kakanin,1
kakaya,1
kaklase,1
kakulang,3
kakulba,1
kakuli,1
kakusogon,1
kalabera,2
kalabutan,3
kalag,12
kalaga,1
kalagbas,1
kalaglagan,1
kalagot,2
kalahian,1
kalainan,3
kalalim,1
kalamansi,1
kalamansiang,1
kalamay,2
kalamboan,1
kalampusan,1
kalangay,1
kalanggaman,1
kalangitan,5
kalanon,3
kalapasan,4
kalapati,4
kalapti,1
kalasangan,11
kalayo,14
kalayong,1
kalayua,1
kaldero,1
kalibog,2
kalibonan,1
kalibotan,2
kalibutan,24
kaligon,2
kaligrapiya,3
kaligutgut,4
kalihokan,4
kalihukan,2
kalikopan,2
kaliman,4
kalimot,1
kalimtan,1
kalimti,3
kalinaw,1
kalingawan,2
kalipay,10
kalisang,3
kalisangi,1
kalisdanan,1
kalisod,1
kalisud,3
kalit,5
kaliwat,1
kaliwatan,16
kaliwatana,2
kalooy,2
kalota,1
kaloyi,1
kalsada,3
kalseng,1
kaluhaan,5
kalungsoran,7
kaluoy,1
kaluwasan,3
kamagulangan,1
kamalig,1
kamananapan,1
kamandang,1
kamanghuran,1
kamao,1
kamatay,3
kamatayan,1
kamatayon,40
kamatikod,1
kamatis,2
kamatsili,2
kamatuoran,9
kamayunon,1
kambal,2
kambyo,1
kambyuon,1
kamig,1
kamingawan,13
kamog,2
kamong,6
kamot,48
kamoy,1
kampana,1
kanaanan,1
kanall,2
kanamo,13
kananan,4
kanang,6
kanasuran,2
kanato,8
kanding,15
kang,273
kangitngit,3
kanhi,2
kanhing,1
kaniadto,6
kaniadtong,63
kanimo,70
kanindot,1
kaning,1
kaninng,1
kaninyo,42
kaninyong,2
kanita,1
kaniya,146
kaniyag,2
kanlaon,1
kanluran,1
kansang,1
kanselahon,2
kanser,1
kantidad,3
kanuman,5
kanunay,19
kanus,1
kanusa,21
kanusaka,1
kaonon,2
kapahulayan,3
kapait,1
kapaitan,1
kapakyasan,2
kapalaran,1
kapanahonan,1
kaparehas,2
kapariha,1
kaparotan,1
kapaskuhan,1
kapatag,1
kapatagan,10
kapatan,4
kapay,5
kapehan,1
kapehon,1
kapeterya,1
kapihan,5
kapildihon,1
kapilian,3
kapin,2
kapitoan,2
kapitulo,1
kapoy,1
kapoya,1
kapuli,1
kapulisan,2
kapulongnan,1
kapungot,3
kapupudan,1
kapuslanan,1
karaan,1
karaang,3
karahay,1
karera,1
karga,1
karmelitos,1
karne,8
karnero,6
karong,20
kasaba,3
kasabot,9
kasabotan,1
kasabutan,2
kasadpan,3
kasadpang,1
kasag,1
kasagaran,10
kasagarang,8
kasagbutan,2
kasakay,1
kasakit,3
kasakitan,1
kasalanan,6
kasalig,1
kasaligan,2
kasamok,1
kasamtangang,2
kasangkapan,2
kasapinitan,1
kasarang,1
kasaypanan,1
kasaysayan,3
kasayuran,4
kasidlakang,1
kasiguroan,1
kasiguruhan,1
kasilyas,3
kasina,2
kasinatian,1
kasingdalo,1
kasingkasing,27
kasiyaman,1
kastanyas,1
kastila,1
kastilyo,18
kasubaan,1
kasubanan,2
kasubo,1
kasugoan,9
kasuguan,1
kasuhan,1
kasuko,4
kasulti,1
kasundalohan,4
kataas,3
katabang,1
katahom,1
katahum,1
katalagman,5
katamis,1
katapolan,1
kataposan,2
katapusan,16
katarungan,2
katawanan,2
katawhan,10
katawo,1
katawohan,42
katedral,1
katigayunan,1
katigulangang,1
katigulangon,1
katilingban,19
katingadan,4
katingadhang,1
katingala,2
katipuneros,1
katkat,1
katloan,8
katoohan,1
katou,2
katsila,1
katubigan,2
katugbang,1
katugnaw,1
katuig,4
katuigan,1
katukuran,1
katulad,1
katulin,1
katulog,2
katulugon,1
katunga,3
katungangbanay,1
katungdanan,1
katungod,12
katuohan,1
katuohang,1
katuyoan,3
kauban,22
kaubanan,4
kaugalingon,37
kaugalingong,12
kaugdahan,1
kaugmaon,1
kaugmaong,1
kaulahiang,1
kaulaw,8
kaulohan,1
kaumahan,3
kaunon,2
kawala,3
kawalay,1
kawanangan,2
kawang,1
kawatan,7
kawayan,5
kawota,1
kayamukat,1
kaylap,4
kaynakataas,1
kaysa,14
kayutaan,1
kemika,1
kemistri,1
kenath,1
kerkhove,1
keso,5
keyk,9
kiasagaran,1
kibrothhataava,1
kijuray,10
kilala,1
kilid,10
kiliran,1
kilometro,2
kilong,1
kilusang,1
kinaadman,3
kinabuhi,45
kinadakang,1
kinahabogang,1
kinahaglan,1
kinahanglan,68
kinahanglang,2
kinahanglanon,1
kinahitasan,2
kinaiya,2
kinaiyahan,1
kinaiyanhon,1
kinamanghuran,2
kinaon,1
kinasangan,1
kinasulorang,1
kinataliwadan,2
kinatawhang,1
kinatibukan,1
kinatibukang,1
kinatumyan,2
kinatungan,1
kinaubsan,1
kinhason,1
kiniadtong,1
kiniang,1
kining,36
kiniy,4
kinsa,89
kinsang,2
kinsay,14
kinse,2
kinuha,1
kinyentos,1
kiriatharba,1
kitang,2
klaro,27
klarong,2
klase,31
klasehana,1
klasehanan,1
klaseng,5
klasmet,1
kolehiyo,1
koleksyon,1
kolektor,1
kolesterol,1
kolon,1
kolonya,1
koloranan,1
kombiksyon,2
kombinasyon,1
komersyal,2
komitiba,1
komitido,1
komonwelt,1
kompaniya,1
kompanya,3
komplikado,1
komportable,1
kompyuter,3
komunidad,2
kondili,12
kondisyon,2
kondol,1
konektado,2
kongresista,1
konong,1
konseho,1
konsensya,3
konsepto,1
konserbatibo,1
konsumo,1
konsyerto,1
kontahay,1
kontaminado,1
kontento,1
kooperasyon,5
kopa,2
korales,2
korteng,1
koryano,1
kotonkendi,1
kotse,3
krema,3
krimen,2
kristiyano,1
kristiyanong,1
kristuhanon,1
kritikal,1
kritisismo,1
kudlit,1
kugihan,1
kugmo,1
kuha,4
kuhaa,5
kuhaon,6
kuhol,1
kulang,3
kulturang,1
kulungan,2
kumagko,1
kumpara,3
kumpirmado,1
kumpirmadong,1
kumuha,2
kumusta,3
kundili,2
kuneho,2
kunot,1
kupon,1
kurapsyon,1
kurbata,1
kursunadahan,1
kurukunto,1
kuryente,2
kusgan,5
kusganong,1
kusina,23
kusion,2
kusog,14
kuspad,1
kusuga,1
kutob,1
kutsarita,1
kutsilyo,3
kutsinta,2
kuwadrado,1
kuwadrados,1
kuwanggol,1
kuwarto,3
kuwenta,1
kuwintas,1
kuyabog,2
kwarenta,1
kwarta,13
kwartang,2
kwarto,11
kwelyo,2
kwenya,1
l,1
laad,1
laay,1
labahunon,1
labaw,13
labawng,2
labhunonn,1
labing,52
labot,2
labrusca,1
labud,3
labut,7
labutlabot,1
lachis,2
ladang,1
lagay,1
lagmit,3
lagom,3
lagot,1
lagsaw,3
lahi,22
lahilahi,1
lahing,1
lainlain,5
lainlaing,15
lakang,2
lakat,1
lakaw,1
lakeng,12
lakinon,1
lakip,14
lalake,100
lalaki,27
lalakideterminado,1
lalang,1
lalawigan,4
lalim,1
lalison,1
lalom,2
>>>>>>> 9dfe370b30e15142589708a5424f55a0604acdbd
lamadagat,1
lamamg,1
lamandagat,1
<<<<<<< HEAD
lamao,1
lamarcki,1
lamat,1
lamay,1
lambak,2
lamboyog,1
lamian,10
lamisa,14
lamisita,1
lamissa,2
lamok,3
lampara,3
lamparaha,1
lamparahan,5
lamulamoag,2
lanaw,13
landak,2
landong,7
landungan,1
langaan,1
langat,1
langaw,4
langayan,2
langgam,83
langgama,4
langgan,1
langgyaw,1
langitnong,1
langka,4
langodngod,3
langoy,6
langub,10
languiguey,1
langyaw,13
laniakea,4
lanngam,1
lansang,2
lansis,2
lansones,3
lantaw,1
lantawa,4
lantawan,2
lantawon,2
lantsa,1
lantugi,2
lapad,6
lapalapa,4
lapay,1
lapiti,1
lapok,7
laraw,3
larawan,8
laray,4
larena,2
larino,1
lasang,38
lasaron,1
laskanan,1
lasn,1
laum,1
lauman,1
lawak,23
lawalawa,1
lawas,122
lawasa,1
lawasnon,2
laway,3
lawod,1
lawom,7
lawum,2
layag,1
layas,4
laybrari,3
layong,1
leanardo,1
leftlibertarians,1
legazpinaga,1
legionarios,2
leksyon,2
leksyona,1
lemonada,2
lemonsito,3
lemosito,2
lenggawahe,4
lengwahea,2
lengwaheng,1
letse,1
letseplan,2
letsugas,1
leucism,1
leuconoe,1
levadura,25
levihanon,54
leyon,4
lialum,1
liamen,1
liamez,1
libiran,1
libna,5
libni,3
liboan,1
libog,1
libolibo,3
libong,2
librarya,11
librengng,1
libroha,14
librohan,2
librohanan,1
libron,1
librong,1
libudsuroy,2
libulibo,1
libulibong,1
libut,3
libuti,1
libuton,1
lidlidda,1
lieutentat,1
ligal,12
ligdong,1
ligid,4
ligona,1
ligonon,2
liguon,1
lihiman,1
lihiro,2
lihok,5
likay,1
likayan,1
likayi,3
likido,8
likobalay,1
likod,32
likodbalay,4
likoran,1
liku,1
liliosa,1
limaw,4
limbong,2
limbungan,1
limitado,4
limitadolaing,1
limitasyon,1
limoh,1
limonada,1
limonsito,2
limpyo,12
limpyohan,5
limpyohi,1
linain,1
linatan,1
linaw,9
lingaw,2
lingawlingaw,1
linggo,1
lingguwistika,1
linggwahe,1
linghod,1
linghud,2
lingi,1
lingin,16
lingkod,7
lingkoranan,5
lingkuranan,26
lingla,1
lingsod,1
lingwahe,1
linibo,4
linilok,4
linog,20
linolino,1
linta,1
linubok,1
linugdangan,2
linugsanay,1
linumbay,1
linuto,6
linya,12
linyahe,1
liog,3
liogan,2
lipatlipat,1
lipay,3
lipodlipod,1
lisensya,3
lisias,1
liso,7
lisod,24
lisodan,2
listahan,9
listlist,1
lisud,27
litag,4
litrato,13
litro,1
litson,4
livein,1
liwasan,1
liwat,3
liyon,2
lobophyllia,3
lobtail,1
logograma,2
lohiya,1
loisetteae,1
lokalidad,1
lokasyon,5
lokoloko,1
lomontod,2
longganisa,10
longimanus,1
longsilog,5
lorenzaga,1
lorenzana,2
loripes,1
lovelli,1
lowrisk,1
lubak,1
lubi,7
lubnganan,16
lubog,1
lubong,4
lubot,1
ludim,1
lugara,2
lugas,2
lugaw,4
luglog,1
lugson,1
luha,12
luho,1
luisita,3
lukat,5
lukban,1
lukob,2
lukoluko,1
lukso,1
lulan,2
lumad,23
lumakaw,8
lumalangyaw,5
lumawag,1
lumbalumba,1
lumbay,2
lumboy,2
lumiso,1
lumolupyo,1
lumon,7
lumot,3
lumugsong,1
lumulopyo,2
lumulupyo,4
luneta,2
lungag,5
lungaw,1
lungib,7
lungsod,137
lungsora,4
lungsoranon,1
lungsuranon,2
lungtad,1
lungtian,5
lungtiang,1
lunhaw,36
lunop,4
lunsay,5
luntian,20
luoy,1
lupad,3
lupig,1
lupon,1
lurchas,1
lusaran,1
lusong,1
lusot,2
luspad,9
luto,11
lutoa,1
lutoanan,1
lutoi,2
lutong,1
lutos,1
lutosa,1
lutoson,1
lutuon,3
luwan,1
luwanan,2
luwas,3
luwasa,4
luwason,7
luya,3
luyo,23
m,5
maabiabihon,1
maablihan,2
maabot,3
maabrihan,1
maabtan,4
maabtik,1
maabut,4
maaccess,1
maadlaw,1
maadto,4
maadtoan,1
maadtuan,1
maadunay,1
maaghop,1
maako,1
maakusahan,1
maala,1
maalam,6
maalamon,8
maalamong,2
maalas,1
maalerto,1
maalsa,1
maambag,1
maamgohan,1
maampingon,1
maanaa,1
maanad,3
maangkon,1
maanidot,1
maanindot,8
maantigo,1
maantos,1
maanyag,13
maarkilahan,1
maasa,1
maasawa,3
maasin,2
maaslom,1
maassimilate,1
maayag,1
maayo,320
maayog,1
maayong,71
maayongpang,1
maazias,1
mabaga,1
mabagsak,1
mabakunahan,1
mabalaan,2
mabalaka,7
mabalan,3
mabalda,1
mabaligya,1
mabalik,1
mabangga,2
mabanggaan,1
mabangis,4
mabanhaw,2
mabasa,5
mabaskog,2
mabasol,2
mabati,1
mabaw,6
mabayran,1
maberdebrown,1
mabihag,1
mabilanggo,1
mabilin,1
mabinantayon,2
mabinantayong,1
mabinay,1
mabiniyaan,1
mabiyaan,3
mabuak,2
mabuang,3
mabugat,3
mabugto,1
mabuhat,23
mabuhi,26
mabuhian,1
mabuka,1
mabulag,1
mabulahan,9
mabulkan,1
mabulokan,1
mabungahon,2
mabungaon,2
mabunggo,1
mabuntag,1
mabuot,1
mabusog,2
macabando,2
maceda,2
maceloth,3
machbanai,1
machnadbai,1
macpela,5
macrorhynchos,1
macrostoma,1
madaan,1
madagayaon,2
madagumon,1
madakop,1
madakpan,2
madaku,2
madakup,4
madala,1
madali,9
madalidalion,2
madalum,1
madangat,1
madanihon,1
madanihong,1
madaog,5
madaot,3
madasig,1
madasigon,1
madasmagi,1
madasok,1
madaugdaugon,1
madawat,1
madayon,1
madayun,1
madian,10
madianhon,6
madiskubre,1
madmanna,1
madon,1
madremadre,2
madridejos,1
madsmar,2
madugang,1
madugay,6
madugmok,1
madugta,2
madula,1
madulas,1
madulom,1
madungag,1
madungan,2
madunggan,5
madungog,5
madunot,6
maduol,1
madyik,2
magaagak,1
magaagay,1
magaagda,1
magaalagad,10
magaampo,1
magaan,1
magaanak,4
magaanam,2
magaandam,1
magaani,3
magaantus,2
magaasoy,1
magaawit,2
magabahin,1
magabahinbahin,1
magabakho,1
magabalaan,7
magabalata,1
magabalhin,1
magabaligya,3
magabalik,5
magabalitad,1
magabanhaw,1
magabantay,16
magabarog,1
magabasa,1
magabato,1
magabatok,1
magabaton,6
magabayad,2
magabayaw,2
magabii,1
magabitay,2
magabitbit,1
magabli,2
magabroad,1
magabubo,1
magabuhat,36
magabuhi,1
magabuhig,1
magabuka,2
magabunal,1
magabuno,2
magabutang,10
magabutangbutang,1
magadaghan,1
magadahum,1
magadala,23
magadangat,1
magadapat,1
magadawat,6
magadayeg,2
magadia,1
magadt,1
magadto,9
magadugang,1
magadugmok,1
magadumot,2
magadumuloong,1
magaduol,3
magadusmog,2
magafiesta,1
magagahum,4
magagalam,1
magagamit,1
magagasto,1
magagawi,1
magagikan,4
magagil,2
magaginoo,2
magagiuk,1
magagmay,4
magagmayng,1
magaguba,1
magagukod,1
magagula,1
magahalad,46
magahald,1
magahambin,1
magahampak,4
magahari,2
magahatag,23
magahigda,2
magahikap,3
magahiling,28
magahilum,1
magahimo,9
magahimog,1
magahingilin,1
magahit,1
magahugas,1
magahugaw,2
magahukom,6
magahulga,1
magahupot,1
magaihaw,1
magailis,1
magaingon,46
magainum,1
magaisip,1
magakaaway,1
magakahadlok,2
magakahaduol,2
magakakuyog,1
magakalagiw,2
magakalipay,5
magakalooy,3
magakamang,1
magakaon,58
magakataas,1
magakatulog,2
magakaulaw,1
magakauyon,1
magakinabuhi,1
magakiskis,1
magakiting,1
magakuha,48
magakunhod,1
magakupot,1
magalaba,4
magalaban,2
magalagad,6
magalaglag,2
magalak,1
magalakat,1
magalakaw,13
magalamoy,2
magalas,1
magalibut,4
magalihok,1
magalikos,2
magaling,1
magalingkod,1
magalipay,1
magaliso,1
magalubong,2
magaluhod,1
magalukat,3
magalukop,1
magalumlom,1
magalutos,2
magaluwas,7
magamaayo,1
magamadaugon,1
magamalipayon,1
magamigo,1
magaminatay,3
magamingaw,1
magamit,10
magamping,4
magampo,2
magampon,1
magampuay,1
=======
lamian,3
lamisa,3
lamok,1
lampara,1
lamparahan,1
lanaw,3
landak,1
langayan,1
langgam,33
langgan,1
langgyaw,1
langka,1
langoy,1
langub,2
langyaw,4
lansis,1
lantawon,1
lapad,1
lapalapa,1
lapok,3
larawan,2
lasang,9
lawak,5
lawas,24
lawom,4
lawum,1
layas,2
laybrari,2
layulayo,1
legarda,1
lemonada,1
lemonsito,1
lenggawahe,2
letse,2
levadura,7
levihanon,7
liamen,1
libakera,10
libni,1
libolibo,2
libroha,5
libuton,1
ligal,4
ligdong,1
ligonon,1
likayan,2
likayi,1
likido,1
likobalay,1
likod,9
likoran,1
limaw,1
limbong,1
limitado,2
limitadolaing,1
limitasyon,1
limoh,1
limonsito,1
limpyo,1
limpyohan,1
linaw,3
lingawlingaw,1
lingin,3
lingkod,2
lingkoranan,3
lingkuranan,7
lingsod,1
linibo,3
linilok,1
linog,5
linta,1
linubok,1
linya,4
linyahe,1
liog,1
lipay,1
lipodlipod,1
lisensya,2
liso,3
lisod,8
lisodan,1
listahan,3
lisud,6
litag,3
litrato,2
litson,1
lohikal,1
lokasyon,2
lokoloko,1
longganisa,1
lubi,3
lubnganan,3
lubong,2
lubot,4
lubton,9
ludim,1
lugas,1
luglog,1
luha,2
luisita,2
lukob,1
lukumi,1
lumad,9
lumakaw,3
lumalangyaw,1
lumon,4
lumulopyo,1
lumulupyo,1
luneta,1
lungag,2
lungib,1
lungsod,28
lungsoranon,1
lungtian,1
lungtiang,1
lunhaw,5
lunop,1
luntian,3
luoy,1
lupon,1
lusong,1
luspad,4
luto,3
lutuon,2
luwasa,1
luwason,1
luya,1
luyo,7
m,3
maabut,1
maalam,2
maalamon,1
maamgohan,1
maanindot,2
maantigo,1
maantos,1
maanyag,4
maasawa,1
maasin,1
maayo,68
maayog,2
maayong,18
mabangis,3
mabasa,2
mabaw,4
mabayran,1
mabihag,1
mabinantayon,1
mabinantayong,2
mabiyaan,1
mabuak,1
mabugat,4
mabuhat,4
mabuhi,7
mabuhian,2
mabulahan,3
mabunalan,1
mabusog,1
maceda,1
maceloth,1
macpela,1
madagayaon,1
madagumon,1
madaku,1
madakup,2
madali,1
madalidalion,1
madangat,1
madaog,1
madaot,1
madasig,1
madasmagi,1
madaut,1
madawat,2
madian,1
madremadre,1
madugay,3
madugta,1
madungan,1
madunggan,2
madungog,1
magaagay,1
magaalagad,3
magaandam,1
magaani,1
magaantus,1
magabadlong,1
magabalaan,2
magabalhin,1
magabaligya,1
magabalik,1
magabantay,3
magabatok,1
magabaton,1
magabayad,1
magabayaw,1
magabilin,1
magabitay,1
magabitbit,1
magabubo,1
magabuhat,6
magabuhig,1
magabutang,1
magabutyag,1
magadala,4
magadangat,1
magadawat,2
magadto,2
magadugmok,1
magaduol,2
magagahum,1
magagasto,1
magagawi,1
magaginoo,1
magahalad,13
magahatag,4
magahawid,1
magahikap,1
magahiling,4
magahilum,1
magahimo,3
magahimog,2
magahukom,4
magaihaw,1
magaingon,9
magaisip,1
magakaaway,2
magakalipay,1
magakalooy,1
magakaon,13
magakataas,1
magakuha,8
magalaglag,1
magalain,1
magalakat,1
magalamoy,2
magalas,1
magalibut,1
magalikos,1
magaliso,1
magalubong,1
magalumlom,1
magaluwas,2
magamit,4
magamping,2
>>>>>>> 9dfe370b30e15142589708a5424f55a0604acdbd
magamugna,1
maganahan,4
maganak,1
<<<<<<< HEAD
magandam,3
magandar,1
maganes,8
maganhi,2
magani,1
magantos,1
magantus,3
maganunot,1
magapaalot,1
magapaanha,2
magapabayad,1
magapabili,2
magapabilin,15
magapadagaya,1
magapadaghan,4
magapadala,6
magapadayag,1
magapadayon,2
magapadulong,2
magapagarbo,1
magapahaduol,2
magapahalayo,1
magapahaluna,7
magapahamtang,1
magapahamutang,8
magapahibalo,1
magapahulam,1
magapahulay,1
magapahunong,1
magapakaagalon,1
magapakamatay,2
magapakanaug,1
magapakaon,3
magapakasala,1
magapakighilawas,1
magapakita,4
magapakuha,2
magapakunhod,1
=======
magandar,1
maganes,4
magantus,3
maganunot,2
magapadala,2
magapadulong,1
magapagarbo,1
magapahaduol,1
magapahaluna,1
magapahamutang,2
magapahilayo,1
magapahulay,1
magapakaon,1
magapakita,2
>>>>>>> 9dfe370b30e15142589708a5424f55a0604acdbd
magapalabilabi,1
magapaligon,2
magapalihok,1
magapalinaw,1
<<<<<<< HEAD
magapalit,1
magapaluya,1
magapamulong,1
magapamupo,1
magapanaad,1
magapanagiya,3
magapanalangin,12
magapangahas,2
magapanganak,1
magapangasawa,1
magapangayo,1
magapanghinaut,1
magapangita,6
magapangutana,1
magapanimalus,10
magapanunod,5
magapapahawa,4
magapapanumpa,1
magapapatay,1
magapaputli,2
magapasakit,1
magapasalaag,2
magapasalamat,1
magapasaylo,4
magapasibsib,1
magapasidaan,1
magapasigarbo,1
magapasipala,1
magapasulod,4
magapasuso,1
magapataas,2
magapatalinghug,19
magapatay,16
magapatibulaag,1
magapatindog,2
magapatlaag,1
magapatubo,1
magapaturok,1
magapaupaw,2
magapilapil,2
magapildi,1
magapili,2
magapinig,1
magaprenda,1
magapugas,1
magapugong,3
magapulaw,1
magapulos,2
magaputli,1
magapuyo,20
magasaad,3
magasablig,6
magasalin,1
magasamad,2
magasawa,2
magasawahay,3
magasilbi,1
magasimba,1
magasingkamot,1
magasugid,1
magasugo,8
magasugod,4
magasuhol,1
magasuka,1
magasukit,1
magasukod,1
magasulat,1
magasulob,1
magasulod,12
magasulti,11
magasunod,1
magasunog,11
magasupsup,1
magasusi,2
magatabang,2
magatabyog,1
magatagad,2
magatagana,1
magatago,3
magatahud,1
magatamay,3
magatanaw,2
magatandog,1
magatanum,2
magatawag,1
magatiawtiaw,1
magatigum,1
magatilap,1
magatiman,2
magatindog,8
magatingub,2
magatiti,1
magatolo,1
magatuaw,1
magatubag,2
magatubang,2
magatubo,2
magatudlo,3
magatugot,5
magatugyan,7
magatukaw,1
magatukod,1
magatuman,1
magatungina,1
magatuslob,2
magauban,7
magaula,1
magaulay,1
magauma,1
magauna,1
magauswag,1
magautut,2
magauyog,1
magauyon,1
magaway,3
magbabalak,6
magbabalaod,3
magbabantay,1
magbabaton,2
