sentence,profane
itong sagot ni ano ay mild pa lang pero kung baragan ang gusto mo raissa robles ito ang sagot ko putangina mo mukha kang sugat na may nana na naglalangib na tinubuan ng mukha tarantado ka,1
red flag pero kinakausap ko padin bobo yan,1
ano tanginamo putangina mo kingina mo lumapag ka lang ng pinas putangina mo sisiguraduhin ko putang ina mo totodasin kita putangina mo kupal,1
tarantado gusto mo ata ako patayin eh,1
ulol ka punyeta ka,1
dito na nga lang ako magiingay i feel like yung mga tao sa personal account ko hinuhgshan na ako kasi si mark lang bukhang bibig ko putangina,1
gago naman haha sakit gago,1
tangina kasi bakit ang tarantado natin haha,1
tarantado talaga yan boyfriend mo,1
kupal yung coast guard kanina ampotek,1
putangina ang lala ng kapulisan sa tarlac tangina mga ulol,1
tarantado ka talaga doctor,1
katamad mag edit ng video puta,1
happy best friend day mga kupal haha,1
haha putangina magdodorm na sa manila si brian sumama na lang kaya ako,1
ambobo bobo ko na,1
kangen putangina mo bobo,1
pag nakikita ko talaga si sarah elago ng kabataan partylist nalala ko si candice yung classmates ko nung haha gago mag kamukha sila,1
mafy tarantado haha aga aga mo,1
may naalala ko sa pag uunfriend haha yung ano dati gagi inunfriend ako tapos nag add friend din after bobo ba siya haha,1
kailangan ba maligo pag nagpaulan tanga tanga kasi bat nagpaulan kakaligo lang,1
tarantado anong babies putangina ka,1
kupal na kupal manghingi ng simpatya hahaha,1
xyler reyes kapatid ni cyler tarantado crush si jade matalino friendly businessman anak din ng ceo bangko ng mag trotropa tara bgc libre ko,1
tayo ay may kasalanan sa pagpili sa ating sarili oy pakyu ito na,1
pahamak naman tong sipon ko bwiset talaga,1
iniisip mong hot ka kaya marami kang naging kabit ew girl trashy ng mindset mo tanga tanga ka pa and lastly ang pangit ng taste mo,1
anong kagaguhan na naman toh hindi ipopost ang grad pic niya kasi nag cross dress na putangina bakit may ganito pa rin tapos ang dami pang bobo na magsasabi na policy is policy mga ulol nakakadiri kayo,1
punyeta tinatamad pa ako saka na,1
pakyu ka talaga haha,1
putangina ng shopee notif nang notif gago ampotek instagram lang tinatanggap kong notif ngayon okay,1
gago penge naman ng ganitong jowa,1
tangina naman gusto ko na tuloy ng gc,1
kinikilig ako pakshet kayong dalawa,1
wala ka naman palang magandang sasabihin nag chat ka pang tangina ka,1
pucha wag naman muna,1
bobo anong ginaya ko doon tangina,1
punyeta naman wag niyo na ako asarin at hindi nga ako cyclist,1
pucha ano yan di pa naman deadline ng submission of requirements or nakapasa ka na,1
ulol sinong niloloko mo,1
mamaya na yung xh bwiset tong laro ko eh,1
pakshet sila seungkwan jeonghan and jungwon sa tiktok,1
luh pano ako naging panget at bwiset sayo,1
tangina talaga ng mga nagkacatcall mga punyeta kayo,1
pakyu kaya pala walang maingay sa timeline ko,1
dati beh sila nauulol sakin kahit red flag ako ngayon ako na ulol na ulol sa red flag gago haha,1
tanga flex ka ng kalandian mo,1
pakyu ka rev nayeon third concept photo,1
who are these idiots anyway itong ibang mga tagalog masyadong kupal may problema kayo sa mga bisaya pre,1
tangina bagsak ako ito ang hindi ko inaasahan,1
busy na rin ako sa school wag po muna pls putangina mo kasi stem,1
wag magpaka tanga kasi,1
pwede ba mag mura shet tapos ko na lahat pwede na ba ako mag pahinga pucha,1
gago yung tawa ko dito iba tunog haha,1
ganap na ganap ang pagiging kupal mo ah galing,1
haha gago now lang ako natawa uli,1
takot na madecline sa pag shift kaya nag review sa math buong araw tarantado,1
putangina sa gabi pa talaga pinalabas,1
kahit kailan at kahit saan ka talaga obito mapaninja man o mapanormal na tao tarantado ka talaga,1
ampteam ang puta haha ka cute sa group name,1
pakshet teka grabe bakit naisip mo ito sobrang stream new spnl version,1
aba gago to ah pinamukha pa tangina ka,1
bobo ka ba alam mong vincent pangalan ko tatawagin mo kong cardo wuy forda bobo ang person,1
wala ako maintindihan pero pakshet naiiyak ako kay jennie sobrang ganda niya panoorin,1
bye putangina niyo matutulog na ako,1
gago yung forehead ni haechan nakalabas,1
ambagal ng net pucha,1
tarantado accept mo ako sa instagram mo tangina haha,1
nagsend naman ng link pero pakshet talaga yung messenger,1
tarantado yun ah haha,1
sakit sa ulo pucha,1
haha tanga ka talaga,1
pake ko sainyo gago kayo,1
ang kyut ni ken gago,1
tanga parehas lang tayo dito haha,1
nakalimutan kona flow ng story ng pagtingin pakshet,1
ulol beh hindi siya para kay sarah kasi para sayo yun,1
kupal na kupal yun eh,1
baka natapon ko din hayup na yan oh pakshet na mata kasi ito,1
oh my gosh total package huhu sumasayaw kumakanta marunong magpatugtog ng instruments marunong maghost magmodel magaling sa sports and martial arts tapos actor pa putangina mahal na po kita,1
ikaw kasi bwiset ka pinapangiti ako ampota haha,1
tangina ang mahal ng shipping fee lt,1
gusto ko sumabog pakshet na internet ito,1
wala akong kumot putangina talaga,1
hoy hindi talaga ako maka move on sa lovey ni gayle bwiset,1
sabog naman notification ko sayo pucha ka,1
pakyu kayo papatayin niyo naman eh,1
isang minuto na lang punyeta kayo,1
gusto ko umattend sa pampanga punyeta,1
kupal si jumong am haha,1
tama yan wag niyo na panuorin vlog ni kupal as long as na wala si mameh at onince sa vlog na yun kasi nag paparami lang ng views yan saka na uupload naman sa tiktok kaya sa tiktok nalang natin panuorin kaysa sa vlog niya,1
pakshet may episode na pala,1
pero tarantado ka talaga hari bakit mo naman hinampas sa ulo si creed,1
expose natin ang mga ulol na dilawan na fans,1
bwisit pangit ng laro ko sa ml lord di sila pumunta yawa mga tanga pakyu yung helcurt at saber tangina niyo gutom kayo sa kills mamatay na kayo,1
pucha alas kwatro palang antok na antok na ako,1
sino ang bobo sa math pero kumuha ng accountancy ako yun haha,1
bakit ang lapad ng twitter putangina hindi ako sanay,1
tangina putangina kang tarantado ka,1
jusko national university nalang paglaruin dito punyeta lakas ng kapit ni iris sa nt ibalik nalang si cayuna,1
binabackstab mo pala akong punyeta ka,1
punyeta sobrang sakit ng ulo ko,1
tanginang mga kakampe yan nakadroga ang bobo maglaro uninstall pls,1
may gana ka pang sigaw sigawan at pagtaasan ako ng boses akala mo ba di ko kayang gawin sayo yun tangina ka mapano ka sana diyan sa pinaggagawa mong tarantado ka,1
biglang naging hydro si zhongli haha hydro mga tarantado isa pa yang si ayato ano ano pinapakain kay thoma,1
ano yan babe tarantado,1
ang kapal ng mukha mo gago,1
tangina naman ang sakit nito,1
pakyu itong taong ito,1
tangina naman umiiyak na ako,1
bobo mo talaga rj,1
we always say na ang galing ng lahat ng casts sobrang galing ng donbelle ganda ng cinematography the lines etc pero pucha grabe ang episode di ko na maexplain nakatulala ka na lang after,1
gago ayoko na umulit punyeta yan idedefend ko yung statement of the problem kahit ano mangyari,1
putangina mo converge mag sara na kayo,1
ops akala ko priv ko ito puta haha,1
umay first day ng period galaw agad bwiset,1
four years na ako di nakain ng siopao simula nung sinasabi nila na gawa sa pusa yung siopao nung grade eight haha pakshet,1
mautak kang kupal ka,1
and here i asked for her valid id and ang gago prinovide sakin born in eh siya sa comms sheet niya tanga tanga ampota tapos ate niya raw yon ate mo ulol tinakpan ko na rin yung id baka kasi ninakaw lang niya eh,1
hoy tarantado ayusin niyo screenshot niyo,1
ang ganda nung dapitan shade ng naturale punyeta,1
korni mo tangina ka bwiset ako sayo,1
mabait ka lang talaga pag may kailangan ka putangina mo,1
aba gago ito ah saan to kumuha ng lakas ng loob itong kupal na ito,1
ang pogi talaga ni sunoo pakshet nababaliw na ako bye,1
haha tatanga tanga ka,1
sira na ang body clock ko walang maayos na tulog punyeta,1
pakshet tinatanong ko pa siya naging reaction niya gago haha kahiya pota,1
normalize na magaral habang nanonood kay heeseung tangina namiss ko siya bwiset,1
joke lang po mga ate diyan no hard feelings haha sulky lang ako kasi iiwanan na ako ng bwiset na ito,1
pucha yoongi wag ganyan wag mo ako matitigan ng ganyan jusko lord i believe in love at first sight hayup ka,1
eto lang nahalungkat ko na selfie ko punyeta basta ensd okay na yan,1
ulol talaga yang utang na loob shit sa filipino families magbigay kung meron pero kung wala bakit pipilitin tanggapin kung may maiibigay pero kung wala bakit magagalit,1
ang sipag masyado ng teacher niyo amputa haha mabuti sana kung may grade yan pakyu,1
tarantado siyang hayop siya ha,1
sa lahat ng tarantado ikaw ang gago,1
hindi walang joke joke dito halika dito sasapakin kita bwiset ka,1
haha bwiset magbenta ka nga rin ng photocards crush tapos kunwari lutang akong mag i love you charot,1
ngayon lang naman gago,1
tangina mo naman ishe,1
alam niyo saang picker ako mabango sa schoology recitation picker punyeta,1
pucha muntik din mamatay si xiao sa quest na ito tangina death flags at red flags talaga,1
sa tingin ko wala akong pakialam kaya mamatay ka na wala kang kwenta pakyu bitch,1
haha shuta drunk dump ampota ang panget ko bwiset haha,1
dino puta ang pogi mo,1
si junjun wala gago,1
putangina mo kondisyon haha,1
kupal yung taong na iyon patakalan mo iyon,1
putangina ang ganda ng poster,1
tatrashtalkin niyo pa ako kasi nag mage ako mga bobo,1
ano yun wala lang yung two years haha pakyu kang hayup ka,1
para rin maulol ulol ano at saan yung nirereplyan o fiba parang tanga lang,1
ano ba kasi putangina pagod na pagod na ako,1
puta maangas pa nga haha,1
ang stable ng high notes niya kahit bardagulan yung energy ng choreo pucha ang gwapo niya talaga as in magexcuse lang ako ng slight sa profile picture mo baka sa labas ako ng kulambo matulog mamaya,1
may nctzen din kaso set b silang dalawa punyeta,1
maging tarantado ka lang simple,1
ang bobo ko pota dalawang gems na yon e,1
buti nga sa inyo kupal mo darryl,1
jejemon naman kayo gago,1
hindi ako nag gigym punyeta malaki talaga hita ko okay,1
gago hindi ikaw yun,1
gusto ko tuloy idrawing si jollibee bwiset,1
ang sarap ng kape dito sa coffee shop puta naman,1
ang cute nya nakaka ulol haha,1
putangina sino naman si boobear,1
ulol tangina mo mukha kang tubol,1
ang tanga mo naman,1
gandang salubong niyan gago,1
si quen nga walang problema full support kay liza even his whole family tapos ikaw halos mamatay na putangina mo yung kalandian mo wag mo ipasa kay liza bobo ka,1
wait kaninong account pupunta pagdating ng pucha for the taranta haha bente na si belle belle mariano,1
libre maging tanga pero di naman dapat sana kinacareer na ang pagiging tanga,1
pakyu gago ka tangina mo,1
ulol ako di nadapa ikaw nga yung muntik na malaglag sa seven eleven bobo,1
bobo ka na pari niluluto yan sa lunch counter ng mga public school kupal ipinamimigay yan tuwing recess ng hapon leader ako noon sa room kaya ako ang taga kuha submit sa lunch counter yung present during that time at tatawagin kapag ready na saan ka ba nagaral noon sa gay bar,1
tapos na mag duty kapagod pakshet,1
di nagpatalo la salle pangit ng laro nila at off game din tigilan nyo kami sa rivalry eme punyeta,1
naniniwala ka pa bang mababago mo ang isang babaerong kupal,1
ang lag naman ng citrix punyeta,1
feeling ko ang bobo ko talaga,1
hala pakyu kayo nanginginig ako kakaisip sa kung ano ganap bukas hindi ko na alam wow si teh ikaw ba magbbirthday tangina niyo naman,1
bye asensado na ba si kupal,1
snsd pa rin mga ulol,1
sakit ng puson ko pucha,1
tignan mo sarili mo nanalo na si bbm bobo ka pa din haha ow dinako magtataka baka tanga rin magulang mo,1
yung ibang lalaking driver harabas mag patakbo alam na intersection ay babae ako pero di ako bobo and fyi may license ako,1
putangina ang pogi ng layout,1
same scenario pala with dyne naman kagabi ako nanakit pero ako yung umiyak pakshet ka rinilin,1
tangina saktong pagkapindot ko ng capture button biglang nalaglag phone ko ayoko na buti hindi sa pc nalaglag pakshet,1
ang cute cute pakshet,1
tangina niyo ayaw niyo ako lapagan ng chika,1
putangina pikon na pikon na ako sa selos gago ka,1
putangina niyong dalawa na kumuha ng phone ko magbuhol buhol sana internal organs niyo mga pakyu kayo hirap na hirap ako ngayon sa temporary phone ko,1
ang daming kupal lately,1
yung mga kamaganak na mangungumusta lang pag magpapareseta pakyu kayo,1
natatawa ako punyeta magiging instant resident ata kami ng las pinas for days,1
hindi ko pa din talaga matanggap na may humabol pa na gawain kung kailan exam week na pakshet,1
bobo ka na ulol ka pa,1
tangina niyo gago hindi ako natatakot sayo tanga kung mapera ka tangina mo kung ano kaya mong gawin kaya ko rin gawin sayo tanga,1
kanina pa ako nakangiti dito punyeta,1
pag ako nagka pera bibilhin ko talaga yan pucha,1
seryoso ng laro tangina unra pala,1
hihilahin kita sa baba tarantado ka,1
tarantado di ako lasingerra,1
tangina onting galaw lang pawisan na ako bwiset kasalanan mo to satanas,1
sandali tangina naman bakit ako kinakabahan,1
emotionally unavailable kasi kuno tinemigs kaya syempre wala din sila panahon mag crush crush kaya sa sobrang tanga nilang mga tangina sila eto na sil,1
ikaw na kupal ka nasaan ka,1
kunwari di gago siraulo at tarantado si emman,1
ang daming crumbs punyeta kayo,1
tarantado ka talaga pader,1
yung iba nagpapakulay ng buhok para bumata ikaw nagpakulay pa ng ganyan haha bwiset,1
oh ano pakyu ka hanggang hypothalamus mo beh,1
mga pakshet mag balikan kayo,1
hala bobo po ako angas huhu,1
sinong kupal ang nag lakas loob na galitin si vienn tangina mo wala tuloy akong mabasa,1
napaka ingay kasi ng mga nagwawalwalan sa labas pucha,1
putangina bakit pag inaaccept ko friend request ng mga bakla nagpapasalamat pa,1
pucha nakatapos ako ng architecture pero wala akong art haha pagod na ako,1
hindi ako makatulog punyeta,1
asaan ako four hours ago pakshet,1
punyeta ante naiiyak ako,1
asan na kasi pucha ka,1
alam kong kupal ako pero deserve ko ba yun kada request ko puro kasalanan ko balik eh pag isipan pa ako nang masama,1
owss define speech oh bobo tanga uto uto yan sige nga kung may pinagaralan ka,1
joke lang pala yung tahimik ako sa new team ko bwiset sobrang ingay ko,1
sino itong sumasadboi babaerong kupal naman,1
saktan niyo ako puta,1
puta haha nag swipe pa si tanga haha,1
wala ka nang ginawang tama ulol,1
cancel niyo pasok sa lunes putangina ayoko sumayaw sa flag ceremony,1
no more comparison with mah peers dahil tanggap ko nang bobo ako haha,1
malakas lang talaga ako bobo ka,1
napaka gwapo niyong lahat pakshet kayo,1
nagkecrave na ng malambot na kama likod ko punyeta,1
dumi ng salamin ko punyeta akala ko tuloy blur na talaga paningin ko,1
hindi mo sana makamot likod mo gago,1
tanga syempre jonathan dahil ayoko magalit kay nancy,1
naiiyak ako gago ang gwapo ni jinyoung anong kahibangan to please,1
gago grabe talaga enha pucha problema na lang talaga sokor i mean digitals and fandom dun,1
haha gago si ken nalang din makakasama ko mag valorant putangina okay lang tangina hanggang kailan kaya ako mapagtitiyagaan nitong kupal na ito haha,1
kakain ng tirang ulam tas tutong haha ubos na din ketchup punyeta,1
ang haba grabe parang pagchecheck lang ng kaklase mong tarantado sa exam paper mo,1
yung feeling na nagbalikan kayo within a week then nag break ulit haha ang bobo lang,1
pakyu paalam see you again next semester chiz haha,1
ang kupal ng shopee ngayon pota,1
tangina ng june na ito consistent sa pagiging tarantado bawat taon,1
wala daw akong toyo kasi wala pa akong jowa haha bwiset tong mga kabatch kong boys sarap pag uuntugin haha,1
putangina sino ba nagsabing isulat ko to haha mga pakshet,1
ang boring ampota tangina,1
kaya nga kupal ka eh haha,1
nawawalan na naman ako pera punyeta hindi ko na talaga alam sino pagkakatiwalaan ko,1
muntik ko pa makalimutan comeback ng bangtan putangina,1
putangina grabe na sama ng loob ko kay nathan,1
laughtrip sayo biangcake pakitang tao ka ah kupal ka,1
diba may nagunfollow pero nascreenshot ko bwiset ka haha happy sakin,1
auto sugod mga taga rs lahat nakisali puta lahat sila magpapamedical ano yon cute cute haha,1
naiiyak na ako di pa din dumadating yung order ko pakshet,1
tangina naman kasi eh putangina ang bobo mo naman kasi,1
bakasyon na pero tarantado talaga itong entrep,1
puta nakakapagod din pala,1
ang ayoko sa lahat yung pinagmumukha akong bobo,1
ulol kanal ka din naman pakyu,1
uhm tanga napindot ang call kay ion bobo ko ngayon sis tangina,1
ulol kapal ng pag mumukha mo anong point mo dyan inang to balibagin kita,1
pakyu nung mga nagtotolerate sa cheating,1
kupal talaga yun haha,1
sadly sa kanila palang yung ganito ka worst ilang days nalang debut na ng mga kupal wala pa nilabas na kahit anong promotion gusto ata lahat iasa sa fans,1
